Wykonujesz tylko rozkazy.	3
Głowa do dołu, bystrzaku!	1, 4
Musisz kontrolować swoje emocje, synu.	1, 3
Muszę wiedzieć, czy tego właśnie chcesz.	2
Pozwól mu strzelić. Tylko spokojnie.	1
Na statku znajdują się muzułmanie, mogą być użyci jako zakładnicy.	4
Co mamy robić w sytuacji pojmania zakładników? .	4
To statek handlowy.	2, 5
Co się tu do cholery dzieje?	1, 7
To ten statek.	2, 5, 8
Hawkins, jaka jest twoja sytuacja? .	4, 7
Coś o twojej matce.	7
Nigdy nie mów o mojej mamie.	1
W tym wypadku tolerancja zanika, ...a wiara zamienia się w gniew.	4, 6
Chciałbym pani zadać parę pytań.	2
Czy jest coś, co chciałby pan o nich wiedzieć? .	3
Proszę mi powiedzieć, poruczniku.	1
Mogę popatrzeć? .	2
Oni nie robią tego dla pieniędzy. Co?	4
Chcemy sobie chyba coś udowodnić.	6
Naprawdę myślisz, że trzymają pociski na statku? .	2, 7
Niezła!	5
Wiesz dobrze, że on ma te pociski.	1
Proszę mnie połączyć z dowódcą na służbie.	2
Miło cię poznać.	5, 8
Jedno z moich ulubionych miejsc.	5, 8
Co za dziura! .	3
W moich żyłach płynie ich krew.	2
Wszystko w porządku.	8
Dziękuję za troskę.	2, 5, 6
Dorastanie w dzielnicy nielegalnych Meksyków nie było chyba takie złe.	2, 5
Jeśli nie odwieziesz mnie do hotelu, to będę tam musiała pójść pieszo.	1, 6
Powierzasz mi życie, ale dziewczyny nie.	1, 3
Nigdy nie mówili i nigdy nie będą.	1, 8
Wciąż ją mamy, prawda, Hawkins? .	2
W ataku zginęło siedmiu pasażerów oraz dwóch...	6
Zatrzymano dwóch ludzi podejrzanych o udział w ataku.	7
Ale kiedy zestrzelą następny samolot, ...upewnij się, że dobrze spisałaś nazwiska i wiek ofiar.	1
Ale niczego sama nie powiem.	4, 6, 7
Brzmi nieźle.	5
Nie rozumiesz chyba sytuacji.	4
Nie zmusisz ich do mówienia.	2, 6
Jeżeli tak, to dlaczego się z wami nie skontaktował?	3, 7
Nazywaj to jak chcesz.	1
Ważne jest, że jak dasz facetowi forsę, zrobi dla nas wszystko.	1
Warren? .  Mamy planować dalej?	1, 2
Drugie piętro.	8
Dla tych na ulicy. Jakiś problem, spadacie na dom.	4, 7
Kończymy razem, tylko razem.	8
Zaraz po starcie będziecie na syryjskich i izraelskich radarach.	4
Macie tylko jedno podejście.	7
Pójdzie jak po maśle.	2, 5
Niekoniecznie.	4
Nienawidzę skakania z dobrego samolotu.	1
Nie musisz tego lubić. Masz to tylko zrobić!	4, 8
Odpieprz się!	1
Dobra, panowie.	2
Uważajcie na siebie! .	4
Pięć, cztery, trzy, dwa, jeden.	2, 5
O, cholera! .	4
Mamy na wprost dwóch dupków.	2
Będzie stwarzał problemy?	1, 2, 4, 7
Lider do 4.	1, 2
Zrozumiano.	5, 8
Lider... Przyjęcie się powiększa.	7
Idę do ciebie.	2
Cholerny dupek! .	5, 8
Szukałeś zaczepki?	1
Czego więc ode mnie chcesz? .  Co?	1
. Przyjęcie jest tutaj.	3, 6
Powinieneś...	2, 4
Spóźniliście się.	1
Przestań! .	1
Namierzyłem kilka obiektów.	2
Na trzecim piętrze czeka komisja powitalna.	7
A kiedy promienie padną na wodę, będziemy widoczni.	4
Na dworze robi się jasno.	7
Co oni tam kurna robią?	1, 7
Przygotować się na uderzenie.	2, 8
Wysadzaj, Ramos! .	1
Dobrze się czujesz?	5, 6, 7
Wygląda na ranę brzucha i uda.	1, 7
Pomóż mu, Rexer.	2, 4
Głowy w dół, kurwa!	1, 4
To jednokierunkowa!	7
Są za nami!	4
Nie, zostań, tak nas nie namierzy!	6, 7
Załatw tego sukinsyna!	4
No już! .	3
Pod wodę!	1
Może coś usłyszeli.	4
Cukiereczku, powinieneś już chrapać. - Usłyszałem coś.	1
Wracamy do terapii, Doktorze ? Midian nie istnieje.	5, 7, 8
Będziesz je brał.	3, 6
Wystarczy !	1
To tak jakbym był pod ziemią.	6
W Midian, żyję wiecznie.	3, 6, 7
Czy zdajesz sobie sprawę z tego co robisz, przyłączając się dziś do nas ?	2
Zostawiasz naturalny świat za sobą.	2
Nie przegapiłabym tego.. Poza tym, Curtis ma dziś jakieś interesy do załatwienia.	2, 5
To ciało kogoś innego. - Curtis.	5
Co jest pod ziemią, pod nią pozostanie . Takie jest prawo.	1
- Ale ona jest Naturalna. Nie teraz.	4
Pamiętasz mnie, Doktorze ?	1
Niektórych można zastrzelić. Inni mogą to przetrwać bo wyszli poza śmierć.	6
Czy wilkiem?	3, 6
- Nie możesz mu pomóc.	4
Do Baphometa. - Chrzciciel.	7
- Przekonamy się. Powiedziałem ci wszystko co wiem.	1
Czy mogą umrzeć !	3
I różne sposoby na ich zabicie.	7
Chciałem być jednym z nich.	1
Ktoś wykradł ciało i przynisł tutaj ? Nie ciało.	5
Nie patrz !	1
Należysz do mnie. Bo należymy do siebie.  Nie widzisz?	4
Nikt cie nie potrzebuje prócz mnie.	8
Jesteś dziwolągiem i kanibalem, i przybyłeś do złego miasta. Drzwi.	1
Eigerman, miał rację w sprawie motelu.	7
- Dobra, pójdziemy.	5, 8
Jeśli zobaczycie coś, co ma więcej niż dwoje oczu, dajcie mi znać.	4
Jak myślisz doktorku?	1, 3
- Co ?	2
Może po prostu jesteśmy nastrachani.	3, 5
Boże, zabierzcie go ode mnie !	2
Cholera , zabierzcie go !	7
Mamy doskonałą broń nad naszymi głowami.	4
5, 4, 3, 2, 1.	4
- Rachel!	5, 7
My należymy do tego miejsca!	1, 4
Zostańcie gdzie jesteście !	3
Jeśli chcesz żyć, to nie tutaj, i nie według waszych praw.	1, 4
Bracia i siostry, nadszedł czas walki !	1
Kobiety i dzieci na górę ! - Słyszałeś co powiedział.	1
Którędy bezpiecznie ?	2
- Wybacz ojcze.	5
Jesteśmy plemionami księżyca. Plemiona księżyca.	4
Wypuszczę ich.	1
Brian, ty też chyba nie kochasz tej harówki, co?	3
- Ciągle w kieracie, tydzień w tydzień.	6
Myślałem, że w piątki wolno tylko rybkę?	7
- Trzeba iść.	2
Zero osłon socjalnych, bez widoków na emeryturę...	1, 6
Ale na niczym innym się nie znam.	6
Nie moja kasa.	2, 8
- Cicho! Zamknij się pani!	1, 3
te wszystkie spluwy, przemoc...	1, 3, 4, 6
Wcześniej nie było żadnych gnatów.	3, 6
A jakeśmy coś zwędzili, nikt nie obrywał... i nawet nikt nie był specjalnie stratny.	1
A ty? Nie mamy wyboru.	3
Trochę burżujski?	5
- Chcę się zwolnić od pana Caseya.	2, 6
- On ci nie da odejść. Za dużo wiesz.	6, 7
Mówiłem mu, że wy też chcecie odejść.	4
Na ulicy, w samochodzie.	8
O Boże...	2, 7
Zmarł w trybie nagłym.	6
Najpierw Louie, teraz Norm...	6
Wzburzyło mnie to, Charlie.	1, 6
Masz klienta.	2, 8
Przepraszam pana!	5
Nie, czekaj pan.	6
- Lepiej nie ryzykujmy.	4
Przyjmiesz zaproszenie na śniadanie?	5
Gdybyś kiedyś czegoś potrzebowała, zadzwoń i poproś Briana.	2, 8
Skąd! Dowiecie się, gdzie zawożą forsę.	1
Więc jak wy znowu nasze śledzie... Ja wam odrąbać ręce.  Okej?	1
Jak Case nas nie sprzątnie, wykończą nas triady.	1
Wiesz, co powinniśmy zrobić?	7
A co... co chcesz studiować?	2, 8
Po przebudzeniu muszę opowiedzieć, co mi się śniło.	2
Bardzo ich to ciekawi.	2, 5
Pewnie mam ciekawe sny...	2, 8
To super.	2, 5, 8
- Pewnie jest świetna w łóżku.	4
A co? Nie wygłupiaj się.	1, 3
- Tak. A nie?	8
No tak. Ale żal mi będzie zostawić Faith.	6
- Tak, żeby zabić.	1
Chyba jutro obudzą się po raz ostatni.	1, 5
- Broń dla nich?	4
Faith, puść mnie, proszę!	1
- Głupia krowa!	1, 3
No jazda!	2
Stać!	4
- Bombę.	1
- Pożałujecie tego!	1
- Pewnie pojechała taksówką.	3
Nie zdążymy na lotnisko.	4
- Nie jesteśmy zakonnicami, Charlie.	5
- Od teraz jesteśmy.	1
Ach tak, Pięciuran.	6
Nie tolerujemy nagości pod żadną postacią.	1, 3
Niech siostra wyjaśni to Siostrze Przełożonej.	3
Dlaczego ja?	4
A teraz twarz na kłódkę, aż nauczysz się mówić do rzeczy.	1, 3
Po prostu nie podoba mi się, że bluźnisz.	3
Może pożyczyłaby nam siostra coś takiego... jak na siostrze?	3
Musimy wyglądać jak one, żeby się nie rzucać w oczy.	2, 3, 4
A Briana i Charliego chcę martwych!	1
Ej!	1, 3
Bardzo mi miło siostrę poznać, Eufemio.	5
Księdza Seamusa zawsze ręce świerzbią.	1, 3
Obrzydliwość.	3
Na nic nam księdza pociecha!	1, 3
Nie podoba mi się, jak ksiądz na mnie patrzy.	1
Chyba nie widzi w tym siostra nic zdrożnego.	4
Podobno na ulicy wybuchła bomba i strzelanina.	4
- Że też wybrałeś Chipping Sodbury,	6, 7
Siostro, za kwadrans mam religię z dziewczętami, więc...	2, 4, 7
Ani myślę wracać teraz do pracy.	1
Siostra Inwigilata poradziłaby sobie dużo lepiej.	4, 5
I co, powie siostra policji?	1, 2, 4
Case zacznie ją torturować?	4, 7
PomyśI o niej. Jak nic nie wie, jest bezpieczna.	5
- Gołębicy. - Ducha gołębicy?	7
Pingle, nabiał, portfel, zegarek.	2
Podoba mi się tu.	5
- Tylko dlaczego są szczęśliwsze od nas?	1, 3
Na tym skończymy dyskusję o Trójcy Przenajświętszej.	1, 8
- Nie, to taki ptak. Co z tego, że cierpiał na ziemi, skoro wiedział, że w niebie zjednoczy się z Ojcem?	7
Coś ci powiem, młoda damo: Niełatwo być synem wpływowego ojca.	6
- Co tu robisz?	4, 7
Dobrze. - Co ci się stało w rękę?	2, 7
Poza tym lepiej się do siebie nie przyzwyczajać.	4
Uratowałeś tamtym ludziom życie.	5
Zresztą co ci do tego?	1, 7
nie jestem wolny.	1, 3
Właśnie, musiałem cię znaleźć, żeby ci powiedzieć.	8
- Powinienem był ci wspomnieć.	3, 6
Och, co siostra tutaj robi?	7
- Już sobie poszła.	4, 6
A ja idę do kościoła, do spowiedzi.	4, 6
Szczęściara!	5
- Tak... ale razem w nie nie zagramy.	6
To silniejsze ode mnie.	6
Przestań!	1, 4
- Nie możemy tu być.	1
Słuchajcie, dziś mam urodziny, będzie imprezka.	7
Może siostry przyjdą?	2, 8
- Z rozkoszą. Dokąd?	2, 5
- Czemu targacie wszędzie te walizki?	7
- Kiedyś byłeś.	7
Może to i lepiej.	5, 7
Przecież ty ją kochasz.	5, 8
Powie mu o chińskiej mafii... O Caseym, o nas!	2
Niech będzie pochwalony Jezus Chrystus.	6
Ojcze, od trzech lat nie byłam u spowiedzi.	4
Kochasz go?	7
On jest taki odważny.	8
W każdym razie popełniono dziś okropne przestępstwo, a ja nie powiedziałam policji.	2, 4
Tak sobie myślę - chciałby ksiądz pogadać o swoich namiętnościach?	2, 8
Ale muszę jednak księdzu wyznać:	6
Ale przyszedł nas zbawić;	2, 8
Dlatego tylu ludziom ono pasuje.	5, 8
Okłamałam policjantów.	5
Więc to prawda, że jak się grzeszy ze strachu, to niekoniecznie oznacza grzech?	2, 4
Na mój gust - brzmi nieźle.	8
Nie powie ksiądz, że odpuszcza mi ksiądz grzechy?	1, 7
Ee...	3
Bóg zapłać.	5
- Nie wróciła? - Mówiła, że wróci.	8
To daj ten pier...	1
Tylko gdzie on jest?	7
Aha.	2, 5, 8
Jak widać pojechał beze mnie.	1, 6
- KFC?	7
Dzięki, ale świetnie widzę.	1, 2
Witam ponownie.	3
- Co to jest? - Epilady.	2
- Psychicznie - nie.	6
Da mi siostra znać, jeśli się pojawią?	2
Charlie!	4, 7, 8
- Zabijmy go teraz.	1, 3
Przegrałam na wyścigach pięćdziesiąt tysięcy funtów.	6
To przestępstwo...	3, 4
Więcej. Te pieniądze stanowiły przyszłoroczny budżet Kliniki Odwykowej.	1, 6
- Czyli zgłosi ją siostra na policję?	4
To sprawa życia i śmierci.	1, 4
- Na Kings Cross.	2
- Z przyjemnością, siostrzyczki.	5
"Brian."" ""Nie wracaj""? To jakbyś napisał:"	3
- Nie mamy co włożyć.	3, 6
A szansa przeżycia?	4, 7
- Tutaj, w domu bożym.	2, 5, 8
Może Bóg próbuje nam coś powiedzieć?	8
Uciekliśmy też z cudzymi milionami funtów.	1
Przyszłam was zaprosić na swoją imprezę.	2, 5
Siostra Eufemia!	1
Niech siostra usiądzie.	2
Jestem jej opiekunką duchową.	7
- Nie chcieli wyjść.	3
- Tak, siostro.	8
- Jak ona się czuje?	2, 4, 6
Ojej, ojej...	4
- Dzięki za szczerość...	8
- Witaj, siostro.	5, 8
Czyli nie jesteś mocno ranna?	2
- To pewnie tylko zły sen.	8
Zamknij się, albo będziesz trupem!	1
Jesteście mężczyznami!	1, 3, 4, 7
Jak Robin Hood - ukradliśmy bogatym, żeby oddać biednym.	5
W ciągu doby wydarzyłby się nam śmiertelny wypadek.	4
Naprawdę. No cóż, nie wiem, czy mogę w to wszystko wierzyć.	4
Po co się tak ubrałeś?	2, 3, 7
- Nie kłamię.	1
Kocham cię.	1, 4, 5, 6, 8
- Nie jesteś?	7
"Powiedziałam księdzu, że mam problem i cię kocham! A on: ""Gęba na kłódkę""."	1, 6
- Muszę to wyjaśnić.	5, 7
Żegnajcie, chłopcy...	6
To pański pistolet?	4
Jakieś propozycje?	2
Gdzie cię zabierają?	2
Cisza!	1
Odpowiedź na nasze modlitwy.	5
Następny.	2
Zarezerwowałyśmy dwa miejsca, ale potrzebujemy trzech. Lot i nazwisko?	3, 6
10?	7
Ale żal mi będzie zostawić Faith.	6
- Już im nie ufam.	1, 6
Nie strzelać!	4
Ty też.	5
Chryste!	1
Siostro, za kwadrans mam religię z dziewczętami, więc... Niech siostra siada.	2, 4, 7
- Kto wie?	1
- Ducha gołębicy?	7
Podoba mi się tu. Fajno jest.	5
Co z tego, że cierpiał na ziemi, skoro wiedział, że w niebie zjednoczy się z Ojcem?	7
Inni też widzieli?	2
- Co ci się stało w rękę?	2, 7
Trochę mi się w głowie kręci.	4
Mógłbyś się zmienić, zacząć od nowa...	2, 5
O Boże, gdzie mój kwef!	4
- Już sobie poszła. - Nie widziały cię?	4, 6
Jest tu siostra?	8
Słuchajcie, dziś mam urodziny, będzie imprezka. Może siostry przyjdą?	7
- Z rozkoszą.	2, 8
Dokąd?	2, 5
- Czemu targacie wszędzie te walizki? - Są dla nas bardzo cenne.	7
Powie mu o chińskiej mafii... O Caseym, o nas!  Spokojnie.	2
Ja przypuszczam...	8
- Mówiła, że wróci.	8
Chcemy coś do golenia.	3
- Epilady.	2
- Czyli zgłosi ją siostra na policję? - Nie mogę.	4
"To jakbyś napisał: - ""Nie czytaj tej notatki""!"	3
- Nie mamy co włożyć. A habity?	3, 6
- Tutaj, w domu bożym. - Spokój duszy?	2, 5, 8
Przyszłam was zaprosić na swoją imprezę. Faktycznie...	2, 5
Obleśna sprawa z tą dziewczyną, którą postrzelili dzisiaj na ulicy.	6
- Ma ranę postrzałową.	2, 4, 6
- Nieźle.	2, 5
A poza tym naprawdę żałuję.	3
No cóż, nie wiem, czy mogę w to wszystko wierzyć.	4
- Nie kłamię. Kocham cię.	1
"Powiedziałam księdzu, że mam problem i cię kocham! A on: ""Gęba na kłódkę"".  Wiem, to byłem ja."	1, 6
Ściągać mi te habity.	1
Nazwisko...	2
Przepraszam, ale mamy lot bo właśnie wyjeżdżamy.	4
Za mną, proszę.	2
Nie chcę opuścić tego lotu.	4
Myślisz, że nie wiemy o twoim związku z rządem?	1, 7
Chcecie być głupi.	3
Mówię ci, my zawsze wygrywamy.	5, 8
Kurwa.	1
Niechciałbyś też swojej mamusi, jeśli musiałeś powiedzieć to wszystko.	1
Nienawidzę sam siebie za to, że nie stosuję cięć.	6
- Możesz powiedzieć to znów.	1
- Co? Wiesz dokładnie o czym mówię i co robi każdy w takim położeniu.	8
Zrobię lepszą robotę.	1, 6
Pani Winkle, to jest wezwanie do pobudki.	2, 4, 6
Ledwie ją znam. Znalazłem ją taką i przywiozłem ją tutaj.	6
Co wzięła?	4, 6
Możesz to powtórzyć.	8
Będziesz je miała jakiś czas.	5
Jestem na odwyku?	4, 6, 7
O, a więc, pewnie.	8
Jakiś człowiek przywiózł cie nieprzytomną.	4
Jestem tu aby cię przyjąć i, mam nadzieję, pomóc ci.	2
Chciałabym zadać kilka pytań.	2
- Przepraszam, jeśli pytanie cię dotknęło.	1
Czuję się jak... jaśli nie zrobię tego co chcesz masz zamiar mnie opuścić.  Ukarzesz mnie.	4
Dobra robota, Carol.	2, 8
Twoi rodzice nie przychodzą dziś wieczorem?	2
Powinniśmy wszyscy spotykać się z bliskimi na chwilę.	5, 8
Nie złościsz się na mnie.	8
Cześć, kochanie!	5, 8
Nie chciałam tego opuścić.	6
- Cześć, Allen.	7
Przepraszam, chłopcy.	6
- Miło było cię poznać.	5, 8
Dziwi mnie to co robi Allen.	2
- Ona wydaje się bardzo niezwykła.	3
Cieszę się, że poznajesz nowych przyjaciół.	2, 5
- Stała satysfakcja trwa za długo.	3
Nienawidzę denerwować się.	1
Jesteś jak Babcia, zawsze osądzasz mnie.	1
Przyniosę trochę ubrań jutro i odtwarzacz kaset do twojej muzyki i kołdrę pikowaną.	8
W niedzielę po południu Mary przyniesie twój magnetowid i kilka kaset i roślinę.	2
Od facet, który wypłukał mi żołądek.	1
Wydajesz mi się być tym przed czym ostrzegała mnie matka:	4, 5
Z wyjątkiem niebrania nigdy prochów i chodzenia na spotkania AA przez resztę życia.	1, 6
Reżyser nie jest problemem, kochanie.	4, 6
Oni są biznesmenami bez wiedzy o twórczych osobowościach.	3
A aktorki są traktowane jak nie nawidzę używać tego słowa, ale, gówno.	1, 3, 4, 6
Pamiętam kiedy miałam 15 lat.	5
Ona posłucha cię, nie jesteś jej matką.	5, 8
Co mam przypuszczalnie zrobić?	1
- Zostać z moją matką?	1, 3
- Wróć do swoich spotkań AA... - Chcę zrobić ten film.	1, 2
To była dobra terapia po rozwodzie i pomyłkach.	8
Nie łapię dowcipów twojej paczki.	3, 6, 7
Wyznaczono mnie aby uczynić twoje życie bardziej nieznośnym.	1
Ted, dzięki.	5
Zobaczymy się na zewnątrz.	2
Tak, wszystko wspaniale.	5
Cholerna firma ubezpieczeniowa nie chce cię ubezpieczyć bez testu.	1, 3
Pójdziemy już.	1
Jesteś gliną którego szukam.	5, 8
Witaj, kochanie!	5, 8
Wielki dzień dla nas.	2, 5, 8
Cisza, proszę!	1
Miałam sen, że będzie żle.	3, 6
- Miałam sen, że się topię.	2, 4, 6
- Suknia wyszywana cekinami ciągnęła mnie w dół.	6
- Co to oznacza?	2, 4
Być może nie będzie mnie już niedługo.	4, 6
Jak mogłyśmy zakończyć rozmowę o moim teście na prochy rozmową o twojej śmierci?	6
Mój był duży jak grejpfrut.	5
Chyba się zabiję.	6
O, nie, Mamo. Muszę wstać wcześnie.	3
Nie chcę ich widzieć.	3
Są tutaj ludzie, których nie widziałam od ogólniaka i nie chciałabym.	3
Chryste, gdzie ona znalazła Louis-a Karasik?	1
Ostatnim razem gdy go widziałam zwymiotował jajecznicę przez nos w drodze do biblioteki.	6
Zawzięta jak przemytnik, całkiem jak Owen.	1, 7
Nie chcesz wiecej nerkowców, dziadku?	5
Odczep się. Chcę wracać do domu.	4, 6
- Tak, dobrze, idziemy.	1, 7
Chcę iść do domu.	2
Wkrótce, sir.	2
Bardzo, bardzo szybko.	2
Howdy ma robaki.	3, 6
Tym niemniej, kocham ich.	5
Zaśpiewaj coś, Suzanne.	5
Naprawdę.	7
- Stałam się zbyt nerwowa.	5, 8
Nie, to jest wieczór mojej córki.	1
Całkowicie się z tobą zgadzam.	5, 8
Wiesz, baw się dobrze, to wszystko.	8
Ale coś wlecze się za tobą.	1, 2
Byłem w teatrze.	1
Byłaś bardzo dobra w Public Domain.	5
Przypuszczam, że źle znaszę krytykę.	6
Mówimy o dwóch minutach filmu.	2
Tak mi ulżyło.	5
- Teraz czuję się bardzo zrelaksowana.	2, 5
Ma rozstępy.	3
Co zamierzamy zrobić ze sceną łóżkową?	2
Bardzo nieprzyjemnie.	6
Valerie ma wspaniałe ciało.	2, 5, 7
O, dobrze.	6
George Lazan, producent wykonawczy Kitchen Sink a teraz, L.A. Beat.	8
Rozumim, że mówimy o jednym dniu pracy.	1
To jest postać!	5, 7
- Ludzie, to będzie film!	2
Właśnie bądź sobą i będziesz zadowolona.	8
Pomocy.	4, 8
Pomocy!	4, 7, 8
To straszne co mu się przytrafiło.	6
Zabrał ją do restauracji.	2, 5
Myślał, że to cudowny wieczór i wtedy ona wzięła garść pigułek i przedawkowała.	1, 6
Cieszę się, że wszystko z tobą w porządku.	5
Coż, przypuszczam, że powinnam podziękować.	6, 8
Nie jestem całkie obcy.	8
Nie, nawet nie chcę tego robić.	1, 6, 7
Powiedział ci ktoś kiedyś, że pachniesz jak Catalina?	2
Powiedział ci ktoś kiedyś, że pachniesz jak przyszłość?	5
Długo znasz Suzanne?	2
Miło pana poznać, panie Roth.	5
- Dokładnie.	1
Przestań, proszę.	4
- Nie robić czego?	1
Nie mam przypadkowych romansów.	6, 7
Nie czuję się komfortowo z czymkolwiek to jest. Uczucia, ok?	3
Więcej niż dwa?	7
Nie zamierzam nabijać się z ciebie.	8
Myślę, że cię kocham.	2, 5
- O, proszę. To jest dość trudne.	4, 6
Myślałem, że straciłem głowę.	5, 7
Miałaś ujęcie w Public Domain gdzie patrzysz przez kamerę, do mego wnętrza a ja cię kocham.	5
Idzie ci całkiem dobrze.	8
Nie wiem co powiedzieć. - Nie powinienem był ci mówić.  To jest bardzo śmiałe.	5
Śmiałe?	4
Racja, ponieważ to jest długie ujęcie.	6
Zastań ze mną.	6
Jestem wart ryzyka, zobaczysz.	2, 5
Nie chcę widzieć nikogo innego poza tobą ani czuć zapachu nikogo innego poza twoim.	5, 8
- Nigdy nie będzie ci przykro.	1, 6
Brzmisz jak sprzedawca dywanów.	3, 5, 8
Nie zadzwoniłam bo sądziłam, że możesz spać.	8
Wróciłam do domu bo nie chciałam cię martwić.	5, 8
Martwiłam się.	4, 6
Przypuszczalnie zaopikowała bym się tobą.	1, 6, 8
Co miałam myśleć gdy nie wracałaś do domu?	1, 4
Nawet gdyby można było twoje zaangażowanie w narkotyki wpędziło mnie.	1, 3
Nie sądzę, że w tej sytuacji mażesz mnie osądzać.	1
Spotkałam się tylko z twoją postawą świeżości i wyższości.	1, 3
Cokolwiek.	3
Dlaczego odwróciłaś się ode mnie?	1, 4, 8
Chcę tylko żebyś mnie lubiła.	2
Jak mogłaś chcieć za matkę Joan Crawford?	5
Pochodzisz skądś i nie próbujesz nic zrobić ze swoim życiem.	1, 3
Powinnaś już wyleczyć się z tego co przytrafiło ci się w okresie dojrzewania.	2, 8
Czy mogę wziąć pani pistolet?	8
"Więc ja mówię: ""Nie wiem."	6
Czy mogę chwilę z tobą porozmawiać?	2, 8
Tak, można tak powiedzieć.	5, 7
Dlaczego?	2, 7
- O, nie, nie, nie.	7
Pytanie z kim spałam nie jest osobistym pytaniem?	1
Wyglądasz na kogoś kto imie zadbać o siebie.	5
Nie przejmuj się.	2
- To dobry znak.	2, 5
Więc jeśli możesz dobrze bawić się z nim tak, jak on dobrze bawi się z tobą....	2
To jest to co ja robię.	5, 8
- Dobry.	5, 8
Tak długo jak jest zachowana dyskrecja, co robicie z Evelyn, porównujecie notatki?	7
Widocznie Evelyn też pachnie jak Catalina.	7
Właśnie wyszłam z odwyku i manipulujesz mną?	1, 3, 6
- Daj mi przerwę, już poznaliśmy się!	1
Nie lubię tej twojej strony.	3
- Ty nie jesteś?	2, 3
To nie jest kompetencja.	5, 7
Co cię niepokoi?	6, 8
Nie chodzi o to, że pieprzysz wszystko wokół.	1
Mogłeś powiedzieć prawdę, pieprzyłem je wszystkie, zapalić ze mną.	1
"Kobieta zawsze mówi: ""Nie jest ważne, że odszedłeś.  Chodzi o to jak to zrobiłeś""."	2, 8
Śniłaś, że straciłam na wadze?	7
Nie będź taka do przodu, moja droga.	1, 3
Mam coś niuniknionego do powiedzenia tobie.	4, 6
Nie chcę abyś była zła na mnie, że przepowiedziałam to.	4
Twój ukochany menadżer, Marty Weiner człowiek, przy którym zostałaś, ten, o którego prosiłam byś zostawiła....	1, 3, 6
Wiem.	4, 8
Marty Weiner zniknął.	1, 4, 6, 7
Co oznacza, że nie mam pieniędzy?	1, 4
- Nie mogą go znaleźć?	4
Jest wspaniały.	8
Kochanie, nie jest dobrze użalać się nad sobą.	5, 8
Pewnego dnia obudziłam się...	4, 6
Możesz przestać mówić mi jak mam iść przez życie przez kilka chwil?	1
"Nigdy nie powiedziałam ""potwór""."	2, 8
Teraz piję jak irlandczyk.	5, 6
Pijesz dla relaksu.	8
Cieszysz się tylko ze swojego wina.	5
Moje picie nie przeszkadza w mojej pracy.	8
Powiesz mi jaką straszną rzecz ci zrobiłam gdy byłaś dzieckiem?	3, 6
Pamiętasz moje przyjęcie urodzinowe na 17 urodziny kiedy zadarłaś spódnicę...	5
Co z zespołem, który załatwiłam na te urodziny?	5
Przepraszam.	6
...Koka-Kola?	8
Czy mógłbym ustalić wysokość dla ciebie?	2, 8
O co może chodzić?	1
Traktowałaś to zbyt lekko i nie wiesz o tym.	1
Pieprzyć to. Zaczynam sama.	1
Popatrz co potrafisz robić?	6, 7
Może powinnam właśnie wrócić na odwyk?	2, 7
Posłuchaj lepiej rób kopie tutaj niż poddawaj się na odwyku.	2, 5, 8
Tak czy inaczej nie możesz iść do szpitala. Mam robotę dla ciebie.  Nie będziesz się wstydził znów ze mną pracować?	6, 7
Dorośnij.	3, 6
Gdzie jest ta pani?	2
Mogę w czymś pomóc? Moja matka jest...	2
Obawiam się, że prasa dowiedziała się o pobycie pani matki tutaj...	3, 6
Jest bardziej przestraszona niż ranna.	4
Oto jest, mój kolejny potwór.	8
Nie wydaje mi się aby ostatnio udało się utrzymać was obie zdala od szpitala.	1, 6, 7
Była zła na ciebie.	6
"O, pewnie. ""Płacz ile chcesz."	3
Przysięgam, nie wiem skąd to bierzesz.	1
Popsułaś się.	1, 3
- Miałam na myśli, że mogłabyś.	2, 8
Potrzbujesz pożądnego klapsa na tyłek jak zwykłam dawać twojej matce!	1
Jeślibym pomyślała, że poczujesz się tak jak teraz, powinnam się zabić.	3
Przypuszczam, że chciała dobrze.	4, 6
Ale nie powinnam była tak odchodzić. Przepraszam.	6, 8
Nie myślisz chyba, że chciałam aby ci się nie udało?	6
- Nienawidzę nie mieć brwi.	1
The Enquirer.	7
Nieźle jak na weterana, hę?	7
"Co mam sądzić, dźwięk typu ""kmiot"" uszczęśliwia ją?"	1, 3
Zabierzmy ich, dziecko.	2
Wydaje się jakby kryzys ostatnio zbliżył nas do siebie.	6, 7
Mój szal.	7
Wygląda na to, że czuje się dużo lepiej.	5
Czy dostałaś kiedyś kwiaty ode mnie?	1, 6
- Ty jesteś tym facetem!	5, 7, 8
- Płukałem ci żołądek.	4, 7
Cóż, Dzięki za kwiaty i wszystko.	8
To nie jest niezwykłe.	7
To czasem nigdy nie mija.	6
Faktycznie powinnam.	4, 8
Możemy iść na Valley of the Dolls.	2
Możemy powiedzieć, że los nas zbliżył.	5, 8
Los i za dużo środków przeciwbólowych.	6
"Ale to nie będzie ""randkowa"" randka."	4
Chcę, żebyś to zobaczyła.	2
Na rany Chrystusa!	1, 7
To śmieszne, żeby w moim wieku robić doktorat.	1
- Wspaniała.	5
Twardy orzech do zgryzienia.	8
