Am crezut că dacă vin aici, voi fi mai aproape de tine.	2
Să intrăm înăuntru ?	2, 8
N-o să meargă.	6
Tatăl tău e un fraier.	3, 6
- Dă-mi geaca ta, dar repede !	2, 7
- Lăsaţi-l !	1
- Dă-mi geaca !	1
Nu glumesc.	1, 8
Mai mult nu valorează.	6
- Tommy Gunn !	7
Dacă vrei să supravieţuieşti, trebuie să te fereşti de pumni.	8
- Mai încet omule.	6, 8
Uşor !	2, 5, 8
Simţi, Rocko ?	2
Gata. Destul cu asta !	5, 7
- Îmi pare rău.	4, 8
Da, destul de bun.	6
Bine băieţi, mai departe.	2
Cum eşti ?	2, 5
Ştii, deşi eşti italian, ai un fund drăguţ.	7
- Miami are nevoie de gigolo noi.	2, 5
Iar mă doare spatele.	6
- Pot să te ajut cu ceva ?	2
- N-am nimic de pierdut.	8
Am doar ce vezi pe mine.	6
Pe tine te cunosc bine, începând de când l-ai confruntat pe Apollo.	3
Abia am aşteptat să vă cunosc.	2
Fiindcă doar dvs aţi putea să faceţi un câştigător din mine.	5, 8
Pe cel mai bun.	8
Nimeni nu poate pune asta la îndoială.	5, 8
Vreau doar o şansă.	2, 6, 8
O să-ţi placă cum găteşte Adrian.	2, 5
Dar trebuie să te avertizez, pune prea mult usturoi.	4, 8
- Ba contează.	6
I-au luat geaca !	6, 7
Ţi-au luat-o pe aceea cu guler ?	1, 4, 6, 7
- Nu pot să-mi rezolv treburile singur ?	1, 3, 6
- Poţi să ţi le rezolvi ?	2
Am avut o problemă asemănătoare când eram la şcoală.	8
"- ""Prefă-te ca şi cum ar fi un balon."""	2
- Tată, nu mă înveţi să mă bat ?	1, 2, 5, 8
Adrian, n-aş crede că ar fi rău, dacă copilul ştie nişte...	1
- Gragule, eşti prea curios.	6
Lăsaţi-l !	2, 5
Apoi şi pe mama.	1, 3, 4
N-am putut face nimic.	6
Şi în ring îl văd doar pe el.	2
E un fel de boală, nu ?	1, 3
- Într-o zi o să-ţi baţi şi tu tatăl.	1, 2
- Copilul obişnuia să doarmă acolo.	1
- Ce, voi fi plapuma sa ?	1
- De ce, de parcă obişnuiai ?	1
Încă n-am renovat locul ăsta.	6
Nu-i prea frumos, dar se poate sta aici.	2
De ce ţii asta aici jos ?	2
Când ai făcut asta, puştiule ?	1, 7
Ai observat ?	5, 8
- Tată, am cunoscut o fată drăguţă astăzi.	5
Nu acum.	1, 2
Prietenul cel mai bun al fricii.	2, 8
Aşa ceva am învăţat de la el, şi dacă vrei, aş vrea să te învăţ şi pe tine.	2, 5, 8
- Absolut.	5, 8
Desigur, Tommy.	5, 8
O să-ţi arăt multe lucruri.	2
Să nu cumva eu ca nou manager să stric totul.	4
Îmi place cum face.	5, 8
- Hei omule, pentru ce trebuie asta ?	7
- Ca îngerii să aibă grijă de tine.	4, 8
Las-o mai moale sau îţi dăm amendă !	4
El va fi viitorul campion.	2, 5
- Bună băieţi.	2
- O să mă omoare.	4
Ascultă-mă !	1
Slipul ăsta e preferatul meu, Tommy, ştii ?	2, 5, 8
Oricum nu l-am agreat.	1
Dacă nu vrei să continuăm, să terminăm acum.	1
- Tată !	1, 4, 6
Toată lumea !	5
Aşa-i mai bine.	8
Hai Tommy !	5
- Crezi că am şansă împotriva lui ?	2, 5
- Glumeşti ?	5
Ştii, cine are doi pumni şi inima la locul lui, ăla are şansă.	2
Hei tu, mână de aur !	7, 8
Sfârşit.	3, 4, 6
Fereşte-te de pumni, Tommy !	3, 8
Sfârşit !	1
Ar fi trebuit să fie aici.	4
- Şi familia ar trebui să fie împreună.	6
Haide, Adrian.	1
El e a doua noastră şansă.	2, 5
Nu fă asta, e crăciun.	1, 2, 5, 6
- Nimeni nu-şi aminteşte de locul doi.	6
- Eu sigur nu.	8
Se pare că nu e nici un contract în scris, între tine şi Balboa.	6
Nimic.	6, 7
Nimeni n-ar fi rezistat atât.	8
- N-ai câştigat bani încă.	2, 5
face o treabă extraordinară.	5, 7, 8
Stai o clipă !	1, 4, 7
- Ştii cine ar putea fi ?	7
Ştiţi cine e !	1
- Ai o familie ciudată.	8
- Cu siguranţă.	7
Salutaţi-l pe Moş Crăciun !	2
Haide băiete.	2
Ăsta nu-i Moş Crăciun.	1
Să fim serioşi.	2
- De unde ai şti ce aş vrea ?	6, 7
- Tu mă cunoşti pe mine ?	2
Crede că mă cunoaşte.	1
Îţi aminteşti anul trecut ce bine ne-am distrat ?	5
!	4, 7
Adrian, cu ce am greşit ?	1
Păi sigur te iubesc.	7
Tu doar cu Tommy vrei să fii.	8
- De ce zici asta ?	7
- Cum de ce ?	7
De parcă ai fi o altă persoană !	6
Tommy avea nevoie de ajutorul meu.	2
- Afară.	1
Eu nu vorbesc cu oamenii ăştia.	8
De fiecare dată e bun un Moş Crăciun la casă !	2, 7
Ştiu exact unde sunt.	3
Frumos copac.	5
- Bine, ce e ?	2, 8
Nu vrem să te reţinem.	2
- Atunci dă-i vecinilor tăi.	5, 8
Am colaborat excelent împreună.	5
Tommy are să discute ceva personal cu tine.	4
Noi o să plecăm. Noapte bună.	6
- Rocky, eu nu fac.	1, 2, 4, 6
Tommy, de ce i-ai adus pe ăştia aici ?	1, 4, 7
Rocky, putem discuta ceva împreună ?	4
Tocmai mi-a spus că mă ia în afaceri.	4
Dar noi nu avem nevoie de asta.	3
O să-ţi poţi lua şi zece dinastea.	5, 8
Viaţa ?	7
Şi bani ?	1
Şi dacă nu o să mai fii bun, te vor arunca deoparte.	5, 8
- Ai spus că n-am minte ?	1
- Duke mă duce în top, nu tu.	1, 6
Doar pune-l pe tine !	1
Nu te enerva.	8
- Nu vezi ce se întâmplă ?	1
Nu sunt atât de prost pe cât crezi.	8
M-am săturat de asta.	3
Nu vreau să stau aici.	7
- Tu câştigai ?	2, 7
Eu te respect.	8
- Ba da.	1, 3
Ştiu ce simţi.	6, 8
N-are inima ta.	8
Toate luptele astea le-ai câştigat din inimă, nu cu muşchii.	8
De asta v-aţi înţeles atât de bine.	8
Rocky, îţi pierzi familia !	1, 4, 6
Întotdeauna tu şi cu mine.	5
Nu ştiu ce vreţi voi băieţi... dar eu mă car de aici.	4, 6
- Bine, să mergem !	5
Facem autostopul.	5
Bine, poate într-o zi o să mă deştept şi eu.	2, 5
Trebuia să te fi ascultat.	6
Am uitat de tot...	6
Dar aş vrea să fim din nou uniţi.	2, 5
Nu merită să te stresezi.	1, 3
Pumnul mitralieră Tommy Gunn !	2
- Se pare că-i în formă bună, aşa-i Paulie ?	7
E nervos, nu ?	8
Lasă asta, bine ?	1, 3
Haide Tommy.	1
Eşti orb ?	1
Vezi ?	2
Îşi aminteşte de tot.	5, 7, 8
- L-a pus la podea pe campion !	7
Unu !	7
Felicitări.	5, 8
Cum te simţi ?	2, 5, 8
- Atunci îmi strică la urechii.	1, 3, 6
Tu eşti adevăratul campion.	5, 8
- Pot să mă duc cu unchiul Paulie ?	2, 7, 8
- Dacă pot să mă uit la TV.	1
- Tu mai trebuie să creşti.	4
Să nu stai treaz până târziu, bine ?	5, 8
Ce meci a fost !	8
- Eşti bine ?	4
- Cum adică doar un campion de hârtie ?	2, 7
Tommy, crezi că vei ieşi din umbra lui Rocky ?	6
A câştigat câteva meciuri, dar pe Rocky Balboa nu-l va învinge niciodată.	1, 3
El nu e Rocky Balboa.	4
Când te vei bate cu un adevărat campion ?	1
Aşteptăm să veniţi şi altădată...	2
De e nu te baţi cu roşcata aia din faţă.	2
Am auzit că ai obţinut-o foarte ieftin.	3
De ce ai spus că Balboa e mai bun ca mine ?	1, 6
Ce dracu s-a întâmplat acolo ?	1, 7
Am câştigat titlul şi ăştia m-au făcut de rahat.	1
- De ce nu m-ai ajutat ?	1
Sunt bun ca Balboa, şi nu sunt marioneta lui !	1
Ascultă Tommy.	6
- Ascultă-mă.	1
Oare lumea nu mă vede doar ca o copie ieftină, sau un escroc de mâna a doua, care a ajuns la titlu doar din noroc ?	1, 4
Dacă te refuză trebuie să-l jigneşti !	1
Trebuie să faci totul, ca să-l momeşti în ring.	2
Asta trebuie să faci.	2
Uite cine stă pe stradă.	2, 4, 7
Încă n-am terminat discuţia cu tine.	4
N-am nimic să-ţi mai spun, bine ?	1
- Eu ţi-am vrut numai binele.	6, 8
Crezi că am făcut-o pentru bani, Tommy ?	7
Vrea ca noi doi să ajungem în ring.	8
Nu-i pasă de tine aşa cum nici de mine.	6
Să vorbim despre fapte.	2
- Hei !	5
- Lasă-l Paulie.	1
- Paulie, eşti bine ?	4, 6, 8
Să-i dăm drumul.	5, 8
- Ăsta-i un nimeni, Rocky.	3
Haide !	1, 4, 7
E la pământ !	8
Încă nu s-a auzit gongul !	1
Ridică-te, fiu de căţea. Mickey te iubeşte.	5, 8
Hei, Tommy.	2, 5, 7
A fost grozav.	5
Loveşte-l !	1
Haide tată.	2
Loveşte-l tată !	1, 5, 8
Ai avut dreptate.	7, 8
L-ai rezolvat bine, nu ?	8
Dacă mă atingi te dau în judecată.	3
Dacă mă atingi, te dau în judecată.	1, 3
- Haide, Speedy Gonzalez !	2
Aici a început totul, băiete.	5
Nu văd de ce trebuie să vă spun vouă.	8
Societatea are mari probleme cu bancă, dar asta sper că nu vă interesează.	1
Mă scuzaţi !	1
Casa editorială Abercrombie şi Blair, tot timpul este beat.	1, 3
Unul dintre cei mai buni.	5, 8
Trebuie să vorbesc cu dl Scott Blair.	2
Nu este aici, draga mea.	6, 7
Nici ieri nu era aici.	5
Câteodată este insuportabil.	3
Este pentru dl Blair.	1, 2
Am venit aici pentru afacerea mea.	2
Nu lucrez pentru Blair, chiar dacă îmi e simpatic.	3
Un prieten rus a scris un roman important.	2
Încă nu este timpul său, prietenul meu nu poate publica romanul... în Uniunea Sovietică.	1
- Zâmbeşte !	2, 5
Zâmbeşte, te rog !	5
- Pot să o văd ?	2
- Să începem cu scrisoarea.	2
Unde este manuscrisul ?	2
- Asta spuneţi voi.	1
Atunci ce naiba intenţiona să descrie ?	7
- De ce ai fugit ?	7
De ce te interesează dacă am dus o femeie, un bărbat, sau o pipiţă moscovită ?	1
Cum îţi petreci timpul la Lisabona, Barley ?	8
Încerci să-mi spui că a murit cineva, prietene ?	2
Au mutat ambasada, sau mă arestaţi ?	1
- Dle Blair ?	4
Vino să-i cunoşti pe ceilalţi.	2
Ce companie plăcută... !	5, 7
Unde duc toate drumurile ?	2
Poţi s-o citeşti cu calm, Barley.	7
Gândeşte-te bine, Barley !	1
Nici nu a fost acolo.	1
Ei apreciază mult scriitorii.	5, 8
Am avut norocul să fiu oaspetele lor.	5
40 de ani de pace nucleară.	4, 7
Trebuie să preintâmpinăm pericolul, pentru că toate victimele sunt egale.	6, 8
Este un gând eroic, Barley.	7
Chiar credeai prostiile astea ?	7
Pentru asta le doresc binele.	5, 8
Era cineva care avea un saxofon ?	7
El nu vorbea niciodată.	3
Bea şi privea.	3
Prietenul meu, Dante !	7
Eu îmi iubesc ţara.	5, 8
Cu ce te ocupi ?	2
Ce porcărie scrii în momentul ăsta ?	1
Eu sunt o minciună.	6
Jură-mi că nu eşti un spion, iar eu îţi voi face o promisiune.	1, 2, 7
Dante, dacă încep să spun adevărul, încep să mă enervez.	4
Să vorbim despre altceva.	3
- Nu poţi să mă respingi.	1
Promiţi !	2, 8
- Promiţi ?	8
Ştiu de ce ! Pentru că faci pe prostul.	1
- Cine este ăla ?	1
- Nu au reuşit.	6
Nici măcar unul care seamănă ?	6, 7
Nu am eu norocul ăsta !	6
Şi trebuie să-i lovim în ouă de fiecare dată când vor să se ridice.	1, 2, 3
Săraca femeie.	1
Este o ocazie să aibă un rol activ în apărarea propriei tări.	2, 5
Cu mulţi ani în urmă, biserica i-ar fi trimis să fie arşi pe rug pe cei ca voi.	1, 3
Doriţi să lăsaţi un mesaj ?	2
Cine are încredere în motivaţie, are încredere şi în persoană.	8
Îmi ajunge... !	1
Vreau să trec la treabă.	1
Este tot ce vroiam să ştim despre ruşi şi ne era frică să întrebăm.	5, 8
Un individ neindentificat vine şi spune că ruşii sunt foarte înapoiaţi, că nu pot face nimic, iar noi putem lăsa garda jos.	7
Călătorie plăcută, Barley.	2, 5
Niki a insistat mult să vă telefonez.	2
Am să-ţi spun imediat de ce ţi-am telefonat.	1, 2
Niki ţi-a trimis o tonă de ceai.	7
Iar tu trebuie să fii Barley.	8
Cum ai putut să mă recunoşti, dle Barley ?	7
Sunt obişnuită cu exagerările.	1, 3
În urmă cu trei ani, am fost aproape arestat aici.	4
Spuneau că fotografiam un obiectiv militar.	4
- Încă este corupţie şi incompetenţa.	1, 3
Vorbeşte puţin mai încet.	1, 4
Nu cred că sunt potrivite aceste întrebări personale.	1, 3
Cât timp veţi rămâne la Moscova, dle Barley ?	2
Din păcate, trebuie să mă întorc acasă la copii mei.	6
Vino să cinăm împreună.	8
- Dă-mi numărul tău de telefon !	1
Nu, nu poate !	6, 7
De ce nu eşti bronzat ?	1, 2, 7
- Dle Wicklow, cum te plăteşte Barley ?	2
- Rusia este în fruntea clasamentelor.	5, 8
Aveţi o reţea de distribuţie sau încă apelaţi la providenţa divină ?	1, 3
Iar traducătorii ?	1
Ai venit mai devreme cu o lună pentru expoziţia de carte.	7
Înţelegi ce vreau să spun ?	2
Mult.	2
Eşti pregătit ?	2
Un inginer ?	7
De ce nu începi să vorbeşti, să vedem cum stau lucrurile ?	2, 8
Haide, sunt eu, Barley Blair.	4
- Cine este Dante ? - Nu ştiu ce aş putea să-ţi spun.	4
Dar el ce ţi-a spus să-mi spui ?	1, 2
Faci să ajungă manuscrisele lor în Occident ?	7
- Şi tu ?	7
El este încurajat de noua politică de deschidere.	5
- Iar tu eşti de acord ? - Da, şi tu eşti.	1, 3
Te-a auzind vorbind.	7
Eram puştoaică.	6
O intelectuală de şaisprezece ani..	5
Nu părea om de ştiinţă, era un... artist...	2, 7
Aşa te-ai îndrăgostit de el.	5, 7, 8
A fost primul meu bărbat.	5, 8
Inocenta dispăruse.	6, 8
Până anul trecut, când a întâlnit un editor englez care l-a mişcat profund.	2, 8
Îl mai ajută cineva ?	2
Pentru că sunt convinsă că el este complet singur în gândurile lui.	6
"Vorbeşte întotdeauna de ""marea minciună""."	6
Pentru el, totul e o mare minciună.	6
Numai probleme.	4, 6
Am înţeles, Ned.	4, 8
Te contactez imediat.	2
- Nu, nu m-ai plictisit.	7
Vreau să ştii ceva, Scott.	2
Barley are trei ocazii să stabilească un contact.	8
Te-ai rătăcit ?	1, 7
Continuă-ţi drumul !	1
Unde eşti, Dante ?	2
Eram singurele persoane sobre de acolo.	4, 8
Din păcate nu a reuşit să mă găsească.	6
Nimeni nu te-a trădat.	8
Nu a reuşit să mă găsească.	3
Ai venit să-mi spui că refuzi să-mi publici cartea ?	1, 3, 4, 6
Te cam grăbeşti, Dante.	1
Dacă acţionăm împreună, supravieţuim împreună.	8
Nu sunt omul care ai crezut.	3, 6
Vreau numai câteva cuvinte de acoperire.	2, 8
Aici a început revoluţia.	5
Imaginează-ţi această piaţă în ziua în care nava Aurora a tras salva care a marcat începutul revoluţiei.	2
Este la modă.	5
Mi-au spus să ţi-l dau.	4, 8
Ei sunt împotriva noastră.	1, 2, 4
Vino în Anglia.	2
Sunt de partea ta.	5, 8
- O bombă. Eşti un erou.	8
Ai fost fantastic.	5
Este bine pentru tine, Russell.	5
Problema este că un mare număr de persoane bogate şi influente, riscă să rămână cu gura deschisă şi să moară de foame, din cauza acestor romane blestemate.	1, 4
Am venit aici să vă spun toate astea... ?	1
Clive, Ned, vreau să vă spun ceva.	4
Ce naiba faci aşa des în Rusia ?	1
Mi se pare o întrebare bună.	8
- Bine. Sunt persoane care nu agreează metaforele mele.	6
Nu este Picasso-ul meu, Russell.	1
Quinn e un militar în toate sensurile.	5
Trebuia să stau închis în casă pentru a-i evita.	4
Absolut.	8
Dar se pare că vizitaţi mai mult Rusia decât America.	6, 7
Ray era o persoană deosebită, nu-i aşa ?	5
- Nu.	1, 3, 6, 7
Eliberează-te, Clive.	3
Nu mai este cazul nostru.	3, 4, 6, 7
Unul de-al noştri. Dacă Dante se comportă bine...	2, 5
Voi face şi eu la fel.	2, 5
Zece milioane sunt şi mai bune.	5
Nu se va lăsa corupt şi nici ameninţat.	8
Nu am fost angajaţi pentru a fraterniza, Ned.	5
Barley ?	7
Bob, asta este o listă de întrebări care ne poate dezvălui secretele militare sovietice şi care ne va ajuta să învingem în cursa înarmărilor.	7
Fantastic.	5
Înregistrările cu Blair sunt codificate, transmise la Londra prin satelit şi decodificate, totul în câteva minute.	7, 8
Spikey. Te-au lăsat să te întorci ?	3
Ce te mai interesează acum de Leningrad ?	3
Dacă era tânără şi frumoasă, te iert.	6, 8
Sunt cu adevărat fericită să te revăd.	5, 7, 8
N-o pot purta, e prea frumoasă.	5, 7
Am noutăţi.	2
A fost bolnav, dar acum s-a vindecat.	5
Credeam că tu eşti singurul sau prieten de încredere.	7
Ce importanţă are ?	1
Vrei să-ţi traduc scrisoarea lui Iakov, sau nu ?	1
Nu le voi traduce.	1, 6, 7
- De obicei nu scrie.	2
- Câtă măiestrie !	1
- Este fantastic.	5
Nu poţi veni la spital, Barley.	6
- Cum se termină scrisoarea ?	2
Sunt alte cuvinte de dragoste ?	5, 8
Poate ai dreptate.	1
Ajunge. M-am săturat de benzile voastre blestemate...	1
Aşa fac toţi bolnavii.	6
- Te iubesc.	5, 8
Toate eşecurile m-au ajutat să te întâlnesc.	6
Este o dragoste dezinteresată. Adultă.  - Tu ştii...	2, 5
În viaţa mea e loc doar pentru adevăr.	2, 8
Dacă erai rus, n-ai fi păstrat tăcerea, corect ?	7
Ce a spus ?	2
- De ce conduce el ?	7
Se simte bărbat.	3
- Ştiu şi eu să citesc.	8
De ce durează aşa de mult ?	2
Nimic neobişnuit ?	2
Bravo.	5
Şi eu aş spune bravo.	2, 5
Este bine ?	3
Pentru voi şi pentru prietenia noastră ! Bine aţi venit !	2, 5
Opreşte totul, Russell.	1
Tu nu eşti obosit.	8
Atunci ea de ce continuă ?	1
Noi nu vrem impresii.	6, 7
S-a terminat totul, Russell.	6
S-a terminat.	6
Din fericire, ascensorul funcţiona în dimineaţa asta.	5
Trebuie să îl aduci înapoi.	2, 8
Sau maxim trei.	8
Nu va fi nimic care să nu meargă bine..	5
Să ţinem degetele încrucişate, Jack.	2, 5, 8
Vor înţelege ce dorim să ştim.	2
Îşi menţine promisiunea faţă de Dante, în felul său.	8
Încearcă să o salveze pe Katya.	2
Serviciile secrete engleze v-au arătat pentru prima dată scrisoarea la Lisabona ?	2, 7
Din păcate, profesorul Saveliev a murit.	6
Faimoasa listă de cumpărături.	2
Eu vorbesc despre onoare, nu despre ideologie.	1
Speram că tu m-ai înţeles.	2, 6, 7
Iakov a fost prins.	4, 6
Zâmbeşte.	2, 5, 8
Suntem priviţi, de amândouă părţile.	4
Nu-l pot salva pe Iakov.	4
Dar tu eşti salvată.	5
Te iubesc !	5, 8
Nu trebuie să mai deschideţi scrisorile altora.	1
Dar Barley ?	2
Este acasă.	5, 8
Ne restrângem puţin...	8
Ai avut curaj.	8
Îţi urez mult noroc, Barley !	8
- Circuitul e supraîncarcat.	1
- Slujba nu e încă a mea, Leslie.	1, 2
Pentru Dumnezeu, e contul meu...	1
A trebuit s-o implor, ca să accepte cardul.	4
Nu mai fi aşa de sarcastic.	1
Dacă nici acasă la el vrăjitorul nu-şi poate făuri castelul, atunci unde?	1, 2, 4, 7
Farmecul slujbei pierea însă atunci când se urca în metroul care făcea naveta între suburbie şi centru... În fiecare zi.	2, 5, 6
"Parcă aud ""cucuveaua"", Graham..."	2
Dacă sistemul nostru nu a fost bun, de ce ne-au acceptat de la bun început?	7
Încerca să-şi amintească ce atracţie puternică exercita asupra femeilor în tinereţe...	6
Ba e o glumă, Amy.	1
Nu ştiu cum să mă comport cu persoana asta. Nu ştiu cine e...	4
E cumsecade...	5
Felicitări!	2, 5
- Tara?	1
Domnilor, nu înţelegeţi.	5, 6, 8
- Am o casă cu piscină.	5
Ce naiba se întâmplă, George?	4, 7
A murit cineva?	2, 4
Ucisese, într-adevar, un om.	2, 4, 6
- Zău, Graham...	1
Nu e atât de simplu să ucizi pe cineva şi să scapi cu faţa curată.	3
Tot aştepta ca un fulger să apară din senin şi să-I trăsnească.	4
De parcă ar fi scăpat de o povară de 50 kg din spate...	5
O bere uşor alcoolizată poate...	2, 5, 8
Nu, un whisky e foarte bun.	2, 8
- E ridicol.	4, 6
Se mai întâmplă...	1
Eu, de obicei, întind doar mâna şi obstacolele dispar.	5, 7
E prea scump ca să-I putem întreţine, Leslie!	6, 7
Îmi pare rău...	6
Ştiu cât însemna pentru tine.	6, 8
A trecut de cotitură...	1
Îţi vei forma astfel o imagine în perspectivă a campaniei pe care o plănuim.	2
Distracţie plăcută, iubitule!	2, 5, 8
Fir-ar să fie, Graham!	1, 3
Puteţi să-mi explicaţi ce se întâmplă cu circuitele, cu prizele...	8
- Da. Eu îmi caut o casă la oraş.	2
- Dacă aş fi făcut o treabă mai bună...	6
Graham...	5, 8
- Da, dar e ocupat...	5
- Îţi mulţumesc.	5
Sunt în stare de şoc.	4, 7
- Mă dau bătută.	5
Acum, avea să profite din plin de asta.	7
Ce naiba cauţi în biroul meu?	1, 4, 7
Ce naiba caută Henry Park în biroul meu?	1, 3
Decoratorul acela e mai greu de găsit decât primarul însuşi.	1
Spune-mi că e ceva important.	2
De ce nu ai adus-o pe Melanie, ca să fii sigur că telefonul funcţionează?	3
Ce-ar fi să aducem întreg oraşul New York, ca să fim siguri că nimereşti coşul?	1
M- am gândit că am nevoie de un asistent care să facă treba mea... Ce vrei să spui cu asta?	1
Şi ai decis să mă înlocuieşti bucată cu bucată.	3
Am mai multă putere în mâna asta decât tot ce ştii tu.	2, 8
Nu mai sta pe hol, George.	1
Asistăm la crearea unei legende, George. Materiale care se găsesc de obicei pe prima pagină a ziarelor...	2, 5, 8
Pensionare... Dumnezeule!	2
Vechiul meu prieten...	6
Îţi doresc un an bun, George.	5, 8
Bob Benham...	8
Bobby scumpule...	5
- Ai dreptate.	7
- E tot ce poţi face.	1
Stella, pot să-ţi vorbesc?	4
Te-ai îmbătat, de ai dansat în chiloţi şi ai cântat şase cântece marinăreşti?	1, 3
Să vin pe la... 19:00?	2
- Nu prea rău...	2, 5
Nu ştiu...	3
Vrea ca totul să rămână în mare secret.	2, 4, 8
O să vorbesc eu cu Bob...	5
Cunosc regulamentul.	4, 8
Nu se poate, ziceţi?	6, 7
Prea bine...	6
Ce doriţi?	2
Poţi să-mi faci rost de nişte calmante puternice?	2
Doresc să închiriez o maşină. Pentru sâmbătă...	5
