Falo de honra, não de ideologia.	1
Achei que estaria a vigiar-me, se mais ninguém estivesse.	2, 6, 7
O Yakov foi preso.	4, 6
Estão a vigiar-nos.	4
Não posso salvar o Yakov.	4
E o Barley?	2
Vamos caber todos.	8
Foi preciso coragem.	8
Boa sorte, Barley.	8
Tentei alistar-me, mas disseram que eu era muito velho.	6
ótimo!	8
Sabe, querida, estou certo que essa almofada está úmida.	8
Não pode se sentar em almofadas úmidas.	3
- O seu irmão não pode ajudar?	1
O uso agrícola é uma das exceções, felizmente.	5
É, de fato, mon ami Hastings!	1, 5
Providenciou-nos aquela deliciosa casa lá.	2, 7
- Dorcas, traga-me selos, por favor.	1, 3
Não devia estar descansando?	1
- Acendeu a lareira no meu quarto?	2
Estou satisfeito com você, Hastings.	5, 8
A lareira acesa no quarto no meio do Verão, Hastings?	5
- Sim, mas a xícara de café estava tão completamente esmagada que não houve possibilidade de analisar o seu conteúdo.	1
Estou vendo.	5
As coisas estão andando depressa, meu amigo.	7
Eu e Monsieur Poirot já nos encontramos, e eu não acreditaria tão depressa em alguém como nele.	7
Hastings, não lhe pareceu estranho que Lawrence Cavendish sugerisse que minha mãe fora envenenada por acidente?	1
Fiz um catálogo com os seus nomes e endereços.	7
- Voltamos à estaca zero.	3
- Não estou sendo tolo.	2
Aqueles malvados detetives...	1, 3
- ótimo!	7
Alguém juntou os pós para dormir ao tônico?	7
Nunca, nem por um minuto, acreditei que tivesse sido você.	4, 7, 8
Nunca hei de esquecer a cara dele quando entramos no quarto da Sra. Inglethorp.	5
Nunca hei de compreender as mulheres.	6
Helicóptero dos EUA aproxima-se da vossa posição. Preparem-se.	4, 8
Hawkins! Onde está o Graham?	4
Diabo, acho que sim. Achas.	1
Beco!	2, 7
Não sabemos quase nada, mas crê-se que estejam ligados ao Hezbollah. Jesus!	4
- Eles, não o fazem por dinheiro. - O quê?	4
E pediu a Siegfried que o deixasse viver.	4, 6
Desculpe.	3, 6
Uma pessoa veste-se bem por boa educação...	3
-Gosto dela.	5
-Mas não gosto eu.	3
A História Interminável?	1, 3
-Dá cá.	2
-Não, Bastian!	7
-Voas há pouco tempo?	8
Ácido... ?	7
-Nem perguntei...	1
-Pareciam gigantes.	4, 7
-Isso, bem vi...	7
-Viste os gigantes?	7
-Que vais fazer? -Vou atrás dele.	4
Quando é que aprendes... ... averadiferença entre uma pedra...  ... eumnariz?	1, 7
Talvez encontre a explicação para o seu desaparecimento... ... aquidentro.	8
Estar acordado é uma piada no teu mundo... ?	6
Lembro.	8
Gosto muito de Ler.	5
Não se interessam por isto, pois não?	2, 6
-Aproveita agora!	7
Esquece Lá...	1
Isso é uma arma Lá no teu mundo?	7
São ocos e vazios...	3, 6
-Eu derrotei-te... ?	1, 2, 7
-Então vamos para a Torre de Marfim.	2
Esta manhã, tudo isto era Livros, de parede a parede.	7
-Como ê que o posso tirar?	4
-Estamos a andar em círculos.	1
-Não confio nela.	3
-Sei quando alguém me mente.	1, 3
E tu vai brincar aos heróis Lá para o teu mundo.	3
-A culpa é tua!	3
-Um... Dois...  Três!	5
Como se vai sentir o teu pai se nunca mais te vir?	4
Desejo... ... quetenhascoração!	2
-Eu estava tão preocupado contigo!	4, 6, 8
Gosto tanto de ti, Bastian.	8
Desculpe, o nosso avião está prestes a partir.	4
Siga-me, por favor.	2
Não quero perder este voo.	4
Julgava que não sabíamos do seu caso com um oficial do governo?	1, 7
Gostavam de o ser.	3
O nosso lado vencerá sempre. Sabe por quê?	5, 8
Também haviam de querer a vossa mamã, se tivessem de dizer tudo isto.	1
Odeio-me por tentar fazë-lo sem cortar.	6
- Bem podes dizë-lo.	1
Sabes muito bem do que estou a falar. Todos o sabem.	8
E serei mais eficaz.	1, 6
Mrs. Winkle, fala do Serviço Despertar.	2, 4, 6
- São.	4
Mal a conheço. Encontrei-a assim e trouxe-a para cá.	6
Que tomou ela?	4, 6
Podia voltar a dizë-lo.	8
Vai të-los por algum tempo.	5
Estou na Reabilitação?	4, 6, 7
Bom, claro.	8
Foi lá deixada por um homem... inconsciente.	4
Estou aqui para fazer a sua admissão e, se Deus quiser, para a ajudar.	2
Gostava de lhe fazer umas perguntas.	2
- Lamento se a pergunta a ofende.	1
Sinto que se não fizer o que querem vão abandonar-me.	4
Castigar-me.	3
Bom trabalho, Carol.	2, 8
Os seus pais não deviam estar aqui esta noite?	2
Todos nós devíamos estar uns minutos com os entes queridos.	5, 8
Essa ira não é por minha causa.	8
Olá, querida!	5, 8
Não queria ter faltado.	6
- Olá, Allen.	7
Desculpem, rapazes.	6
- Foi um prazer conhecë-la.	5, 8
Que fará o Allen?	2
- Ela parece-me muito estranha.	3
Ainda bem que estás a fazer novos amigos.	2, 5
Não é um projecto importante para a tua carreira.	6
- Isso leva tempo.	3
Odeio ficar transtornada.	1
És tal e qual a avó, sempre a julgar-me.	1
Amanhã mando-te roupa e o gravador para ouvires música e uma colcha.	8
E, no domingo, a Mary traz-te o gravador de vídeo, umas cassetes e uma planta.	2
São do tipo que me fez a lavagem ao estômago.	1
Parece-me ser o tipo de pessoa sobre a qual a minha mãe me preveniu.	4, 5
Excepto nunca mais tomar drogas e ir ás reuniões para o resto da tua vida.	1, 6
O problema não é o realizador.	4, 6
E as actrizes são tratadas como detesto usar a palavra, mas, merda.	1, 3, 4, 6
Lembro-me de quando tinha 15 anos.	5
A ti ouve-te, não és mãe dela.	5, 8
E que tenho eu de fazer?	1
- Ficar com a minha mãe?	1, 3
- Vai ás tuas reuniões... - Quero fazer este filme!	1, 2
E foi uma boa terapia depois do divórcio e dos abortos!	8
Não percebo o humor da tua geração.	3, 6, 7
Feito para lhe tornar a vida mais irritante.	1
Obrigado, Ted.	5
Encontramo-nos lá fora.	2
Está tudo óptimo.	5
O raio da seguradora é que não lhe dá cobertura sem um teste.	1, 3
É mesmo a agente que eu procurava.	5, 8
Está um belo dia.	2, 5, 8
Silëncio, por favor!	1
Sonhei que não seria bom.	3, 6
- Sonhei que me afogava.	2, 4, 6
- Um manto de lantejoulas puxava-me...	6
- Que significa isso?	2, 4
Posso não durar muito mais.	4, 6
Como acabámos a falar da tua morte por causa do meu teste ás drogas?	6
O meu parecia uma toranja.	5
Vou matar-me.	6
Não, mãe. Tenho de me levantar cedo.	3
Não quero vë-los.	3
Há aqui gente que não vejo desde o liceu nem queria ver!	3
Meu Deus, o Louis Karasik? Onde foi ela desencantá-lo?	1
Da última vez que o vi, vomitou ovo mexido pelo nariz a caminho da biblioteca.	6
Teimosa como uma mula, tal e qual o Owen.	1, 7
Não queres mais caju, avô?	5
Não me chateies! Quero ir para casa.	4, 6
- E vamos já, querido.	1, 7
Daqui a nada, senhor.	2
Muito em breve.	2
O Howdy está com vermes!	3, 6
Mas adoro-os.	5
Canta qualquer coisa, Suzanne.	5
- Fico tão nervosa.	5, 8
Não, esta noite é da minha filha.	1
Concordo plenamente.	5, 8
Divertir-te mais, só isso.	8
Mas está a retrair-se.	1, 2
Estive no teatro.	1
"Foi tão boa em ""Public Domain""."	5
Não aceito muito bem as críticas.	6
Falamos de dois minutos de filme.	2
Mas que grande alívio.	5
- Sinto-me muito mais descansada.	2, 5
Tem celulite.	3
Que fazemos na cena da cama?	2
Que desagradável.	6
A Valerie tem um corpo magnífico!	2, 5, 7
Paciëncia.	6
"George Lazan, produtor executivo de ""Kitchen Sink"" e agora de ""L.A. Beat""."	8
Estamos a falar de um único dia de trabalho.	1
A personagem é assim!	5, 7
- Vamos gravar, pessoal!	2
Së tu mesma e tudo correrá bem.	8
Socorro.	4, 6
Aconteceu-lhe uma coisa terrível.	6
Levou-a a um restaurante.	2, 5
"Ele acha que é uma noite perfeita e ela toma um monte de comprimidos e apanha uma ""overdose""."	1, 6
É bom ver que estás bem.	5
Suponho que devia agradecer-te.	6, 8
Não sou estranho.	8
Não, nem quero fazer isso.	1, 6, 7
Já te disseram que cheiras a Catalina?	2
Alguém já te disse que cheiras como o futuro?	5
E conhece a Suzanne há muito tempo?	2
Prazer em conhecë-lo, Mr. Roth.	5
- Pois.	1
Pára, por favor.	4
- Isto o quê?	1
Não tenho casos fortuitos.	6, 7
Sinto-me pouco á vontade com seja o que isto for. Sentimentos...	3
Mais de dois?	7
Não vou gozar contigo.	8
Acho que te amo.	2, 5
- Não brinques. Isto é difícil!	4, 6
Julgava ter perdido isso.	5, 7
"Há uma cena em ""Public Domain"" em que olhas para a cämara, para mim e eu amei-te."	5
Estás a ir muito bem.	8
Corajoso?	4
Sim, porque é uma hipótese remota.	6
Fica comigo.	6
Verás que vale a pena.	2, 5
Só te quero ver a ti, só te quero cheirar a ti.	5, 8
- Nunca te arrependerás.	1, 6
Pareces um vendedor de tapetes.	3, 5, 8
Não te liguei porque julgava que estarias a dormir.	8
Vim para casa porque não te quis preocupar.	5, 8
Pois preocupaste-me.	4, 6
Sou responsável por ti.	1, 6, 8
Que querias que pensasse, quando não voltaste para casa?	1, 4
Mesmo que se comparasse o teu envolvimento na droga vingou-me.	1, 3
Não acho que estejas em posição de me julgares.	1
Só para ser confrontada por essa tua atitude descarada e superior.	1, 3
Seja lá o que for.	3
Por que te afastaste de mim?	1, 4, 8
Só quero que gostes de mim.	2
Gostavas de ter a Joan Crawford como mãe?	5
Tu vens de algum lugar e tentas não fazer nada da tua vida.	1, 3
Devias superar o que te aconteceu na adolescência.	2, 8
Dá-me a tua arma, por favor.	8
"E eu respondo: "" Não sei."	6
Posso dar-te uma palavrinha?	2, 8
Pode dizer-se que sim.	5, 7
Por quê?	2, 7
- Oh, não, não, não.	7
Perguntares com quem durmo já não é pessoal?	1
Pareces-me crescida. Compra uns preservativos.	5
Não te sintas mal.	2
- É bom sinal.	2, 5
Vë se consegues divertir-te com ele... É o que eu faço.	2
- Bom dia.	5, 8
Quanto á discrição, que estiveste a fazer com a Evelyn? A comparar notas?	7
Parece que a Evelyn também cheira a Catalina.	7
Saí ainda agora da reabilitação e tu manipulas-me?	1, 3, 6
- O quê? !  Conhecemo-nos há pouco tempo!	1
Não gosto deste teu lado.	3
- E tu não és?	2, 3
Não é ser competitivo.	5, 7
Que te preocupa?	6, 8
Não é o facto de dormires com esta ou aquela.	1
Dizias a verdade, fornicáva-las todas e fumavas o cigarro comigo.	1
"As mulheres dizem: "" Não é o facto de teres ido embora. É como o fizeste."""	2, 8
- Não podemos.	4, 6, 7
Sonhaste que perdi peso?	7
Não sejas atrevida, querida.	1, 3
Tenho algo inevitável a dizer-te.	4, 6
Não quero que te zangues comigo por o ter previsto.	4
O teu amado agente, Marty Weiner o homem com quem ficaste, aquele que te pedi para deixares...	1, 3, 6
O Marty Weiner desapareceu.	1, 4, 6, 7
Que significa? Que não tenho dinheiro?	1, 4
- Não o encontram?	4
Ele é fantástico.	8
Querida, não vale a pena sentires pena de ti própria.	5, 8
Há dias em que acordo...	4, 6
Queres parar de me dizer como hei-de viver a minha vida durante uns minutos?	1
"Nunca te chamei ""monstro""."	2, 8
Agora, limito-me a beber como um irlandês.	5, 6
Bebes para te descontraíres.	8
Gostas do teu vinho.	5
A minha bebida não interfere no meu trabalho.	8
És capaz de me dizer que coisa horrível te fiz em criança? !	3, 6
Lembras-te da minha festa dos 17 anos quando levantaste a tua saia diante dos...	5
E a banda que contratei para tocar?	5
Desculpem.	6
Por favor.	4, 6, 8
Pode falar para ver o som, por favor?	2, 8
Que se passa?	1, 7
O teu problema é que te foi tudo muito fácil e nem sabes.	1
Que se dane. Recomeço por mim.	1
Vës o que consegues fazer?	6, 7
Talvez devesse voltar á clínica.	2, 7
Ouve estás muito melhor aqui a superar, do que numa clínica a desistir.	2, 5, 8
Para crescer.	3, 6
Que aconteceu?	2, 7
Onde está a senhora?	2
Posso ajudá-la?	2
Aquilo foi mais susto do que outra coisa.	4
Olhem o meu outro monstro!	8
Vocës não saem do hospital ultimamente.	1, 6, 7
Estava preocupada contigo.	6
Pois... Chora o que quiseres.	3
Juro. Não sei a quem sais.	1
És uma mimada.	1, 3
- Era de esperar...	2, 8
Não é preciso empurrares!	3
Eu vou!	5
Precisas é de um bom açoite no rabo, como dava á tua mãe!	1
Se eu julgasse que te fazia sentir assim, matava-me.	3
Ela não faz aquilo por mal.	4, 6
Mas não devia ter saído assim. Desculpa.	6, 8
Julgas mesmo que não quero que te saias bem?	6
- Detesto não ter sobrancelhas.	1
"O ""Enquirer""."	7
Nada mau para uma velhota...	7
Que eu me armava aos cucos.	1, 3, 6
Que queria ela, que eu parecesse uma saloia para a fazer feliz?	1, 3
Vamos a eles, querida.	2
Parece que é preciso crises para nos unirmos ultimamente.	6, 7
O meu lenço.	7
Ela parece sentir-se muito melhor.	5
Chegou a receber as minhas flores?	1, 6
- Foi você!	5, 7, 8
- Fiz-lhe a lavagem ao estômago.	4, 7
Bom, obrigada pelas flores e por tudo.	8
É normal.	7
Às vezes, o desejo nunca desaparece.	6
Na verdade devia ir.	4, 8
"Podíamos ir ver ""Valley of the Dolls""."	2
Podemos dizer que o destino nos uniu.	5, 8
O destino e demasiados anestésicos.	6
Mas não pode ser um encontro amoroso.	4
Quero que veja.	2
Sem recursos de sentença.	3, 6
Devia tê-lo demitido, quando demitimos o Nico.	1, 3, 6
Encarregue-se desse caso.	2, 8
Cá estou eu.	5, 8
Veja que patifes ela pôs em liberdade condicional.	3
Abriria as janelas para parecer um assalto?	7
Não faz sentido.	3, 6
Tento a tese na minha idade.	1
A Polícia prepara um relatório oficial.	6
De alto a baixo, estamos crivados de crueldade.	6
É uma mulher com uma missão.	7
Não temos nada.	1, 6
Admirável.	5
O Raymond deve pressionar muito. Eu calculo.	2, 8
Pressiona qualquer caso.	8
Firmava-se na justiça.	5, 8
Se não descobre o assassino, estamos tramados.	4
Entregue à Mac a porcaria da burocracia.	1
Que se lixe o gabinete!	1, 3
Não vê o que se passa?	1
Não sabemos nada.	4, 6
Caro Mr. Horgan:	6, 7
O tipo escreve mesmo devagar.	3, 7
Noel igual a Leon.	7
Vai gostar do que obtive do Painless.	2, 8
A Carolyn devia ter dado luta.	6, 7
É mesmo um empata.	3
São capazes de não mas mandar.	1
Não, o da sua casa.	1
Se a Barbara sabe de uma convocação, perde a cabeça.	4
Já dei à Barbara	6
A Polhemus era perigosa.	1, 3
Levei uma semana à procura da papelada.	1, 3, 7
- Não sei. Quando lhos dei, estavam direitos.	1, 7
Que tem o Molto a ver com isto?	1
Há dossier de julgamento do caso?	2
Disse-lhe que não era seu hábito fornicar fora.	8
Veja quem está aqui.	2
A tua mãe não desiste de nada.	8
Só faria matemática se fosse obrigado.	1
Não contactou com ela entretanto?	6, 7
Lástima por ter respeitado alguém que era um fraco.	6
Quanto à Polhemus, o relatório das digitais?	1
Eu não entendo!	1
Façam isso.	4, 8
Toda a gente.	1
Leva uma semana?	1, 2
- Queria-as ontem.	1
Vou pressionar, mas não as verá mais cedo.	2
Não havia diafragma na senhora.	2, 4, 7
Acho que prepararam um cenário.	2, 8
Mas ele é um tipo colérico.	6
Tenta dar o aspecto de violação.	3
Que Deus os ajude... e a si.	2, 4, 8
O Horgan perdeu o sentido das grandes questões. Questões.	1, 6
Mas não pode.	6
Ainda pensava que conseguia manter uma diferença.	6
Que Deus o abençoe.	5, 8
Ainda me resta influência para isso.	2, 5
Ficaria ela satisfeita?	2
Cumprimente a Carolyn Polhemus.	2
Temos de lhe arranjar um bom lugar.	2, 4, 6
Violação, maus tratos, crimes.	3
Porque não a despede?	7
Além disso, gostaria de ser eu a tratar deste caso.	2
Com a sua ajuda.	2, 8
Qualquer deles terrível.	1, 3
De facto, é bem diferente de qualquer outro.	5, 7, 8
Pensa que obtive o lugar por fornicar com alguém?	1
Quero que conheça uma pessoa.	5
Recordas o que eu disse sobre isso?	3
O júri.	2
Vai fazer-me perguntas.	2, 4
Sobre o que sucedeu.	2, 7
Acho que podes.	8
Prometo.	2
A tua mãe levou-te ao hospital porque estavas ferido.	7
Serei um rapaz bom.	8
Na tua cabeça?	7
A mamã magoou-me na cabeça.	4, 6
Ainda estás apaixonada por ela.	8
Querem apanhar-me.	4
Há cinco anos...	7
Parvoíce.	1, 7
Isto é absurdo.	7
As minhas impressões digitais estavam num copo, no apartamento dela.	4
Não chegará a isso.	3
Podemos ficar sem dinheiro.	4, 6
Quem escolherá ele?	7
Não quero que acabemos como inimigos.	4
Tentas evitar-me.	6
Tentei tornar isto mais fácil para ti.	6
Crias-me um certo desconforto.	4
Estou envolvida com outra pessoa.	6
Que devo eu fazer?	1
Rusty, não me agrada estar aqui.	3
Entra.	2, 5
Não procuram a arma do crime?	4
Não posso fazer isso.	8
Não tinha intimidade com ela?	1, 6
Por isso aqui vêm.	1, 5
Sim, creio que compreendo.	5
Carolyn acaba por concordar.	5
Perde a cabeça.	1, 4
Não pensa que o médico legista pode identificar o espermicida.	4
É onde devemos atacar.	1
Grande impressão causada pelos novos colegas!	1, 2, 4
Penso no que podemos aguardar quanto ao seu testemunho.	2
Vão testemunhar quanto à conduta do Rusty na investigação.	2
Que está a fazer de mim?	2, 4
"Que está a fazer ""de mim""?"	1, 4
Não me disse o que se passava.	1, 2
Neste caso, devo avisar o Rusty para não responder.	1
Porque estavam as impressões digitais dele no copo?	1, 3
Que tive de o espicaçar para ele se mexer.	3
Como pode pensar que eu fiz uma coisa dessas?	3, 6, 7
Quando foi a relação entre o Raymond e a Carolyn?	2, 3, 7
Depois dela ter deixado de me ver.	6
É coincidência demasiada, Sandy.	4
Por favor, Mr. Delay Guardia.	1
Meritíssimo, não será uma questão para o júri?	1, 4, 7
Vê-los-ei no tribunal dentro de três semanas.	1
Que fazem com isso?	1
Não se incomode, não vamos pôr aqui nada.	1, 7
Os sacanas dos polícias esquecem sempre alguma coisa.	1, 3
A Carolyn nunca me pareceu preocupada com isso.	7
Não é caso para ser tratado nas escadas do tribunal.	1
Como vamos responder a isto, Rusty Sabich e eu?	7
A testemunha vai falar sobre um copo.	6, 7
É necessário à Defesa.	8
Estão a ser duros?	1, 2, 4
É um bom amigo.	5
Acho que a coisa corre bem.	2
Depois vêm as provas físicas:	2
Todas apontam para mim.	4
Prometeu agir com vigor.	4
Na minha opinião, não.	8
Arranjou um detective para substituir o Greer.	1, 4
Limitou a recolha de impressões para excluir as dele.	7
Que lhe disse acerca de si e de Miss Polhemus?	4
Mr. Sabich está a ser falsamente acusado.	7
Mr. Stern, está a brincar com o fogo.	4
Tenho lá os meus amigos.	2
Sou acusado de ter feito uma coisa que não fiz.	1, 3
- Eles obrigaram-me.	4
Pediu-lhe para não os obter?	1
E acedeu?	8
Obteve ou não obteve registos?	6, 7
Disse que se esquecera.	6, 7
Que se esquecera?	1
Mr.	2, 4
Nem falar nisso.	1
Convocamos Morris Dickerman.	2
Estude o processo esta noite e ouvi-lo-ei amanhã.	8
Leon!	4, 6
Nem sequer respire!	1
- Que raio é isto?	1, 4
Ele disse	6
O juiz cabrão.	1
Lamento, amigo.	6
Foi um pensamento.	6
Lamento.	4, 8
Correcto.	8
Não sabe o que se passou.	6, 7
Acusa-me, Mr. Stern?	1
Devo concluir que o Estado suspende o caso?	2
Podemos aproximar-nos?	3
Devia saborear este dia.	8
Porque está ele contra o teu testemunho?	2, 4
Diria que eras um homem que sempre amei.	6
Que Deus o proteja.	4, 8
Duvida da integridade do juiz?	1, 7
Sabia que esse dossier nada tinha a ver com o meu caso.	1
Mas fez ver ao Larren que falaria nele.	1, 3
O divórcio do Larren deixou-o em estado de choque.	6
Raymond Horgan fê-lo reconsiderar.	5
O Raymond sabia que ele recebia subornos?	1, 3, 7
Arrisca-se muito ao fazer isto.	1, 3
Eles é que cometeram erros.	1
Pensa que eu a matei?	6
Essa escola tem sorte em a ter como professora.	8
Boa sorte, mãe.	2, 8
Atira-te a eles!	2, 5, 8
Abandonada,	6
No sonho, a destruidora era destruída.	4
Um sonho que merecia ser vivido.	2, 5
Com a maior simplicidade,	6
A vida começa de novo.	2, 5, 8
Até a um julgamento	3, 6
Temos de arranjar melhor.	1
Aparentemente o meu nascimento não foi considerado um evento abençoado.	3, 6
E aquela é a minha mãe...ra fugir.	1, 3, 6
Que cão tão estranhol	7
Isto parece bom.	5
Estes são os meus brinquedos favoritos.	5
Nunca ninguém que aceitou.	6
Hank Aaron, esse é um vencedor.	5
- Não, não gosto desse.	2, 3, 5, 6, 7
É esse tipo de filho que eu quero.	8
- Ele será nosso filho.	2, 5
E esse é o vosso caso.	7
Nem sequer tem uma coisa amrela e a sua coisa verde está castanha.	3
Depois daquilo... as coisas começaram a cair.	6, 7
Comam todo o vosso guisado, crianças.	5, 8
Se isto é tão nutriente porque é que eu não a vejo a comer isto?	3
Nunca soube bem qual dos dois me calhou: nutrição ou disciplina.	6
Obrigado, Senhor!	5
Muito bem, rapaz, tu conheces a rotina.	2
Aqui está o meu menino favorito.	5, 8
Não ouviste?	2
Fui adoptado.	2, 5, 7, 8
Tenho uma mãe e um pai novos. São tão simpáticos.	5, 8
- Todos os 34?	7
Ele está em todos os canais.	3
Desde que escapou, residentes do estado vizinho temem em sair de casa.	4
Por causa da sua fuga, Beck terá que cumprir uma pena adicional.	3, 6, 7
Oh, querido!	5, 7
Estou tão excitado!	2, 5
Tem um bom dia, querida.	8
Porque não lês o folheto da adopção?	3
Podiamos falar sobre isto esta noite.	5, 8
Posso ajudar?	5
Ele está excitado por causa de ir acampar.	2, 5
- Esses fedelhos dão sentido à vida.	5, 8
Traz o teu traseiro para aqui.	1
Fui teu escravo por dez anos sem aumento nem promoção.	1, 6
Tu és bonzinho demais.	5, 8
Hoje é o meu aniversário.	5
Quero ver esses tachos tão brilhantes que possa ver a minha própria cara neles!	2, 5
- Ceús!	4, 5, 8
Escutem, temos mais três tentativas.	8
Sim!	5, 7
Estou orgulhoso de ti!	5, 8
Não vamos perder.	1, 2
Já ganhamos isto!	2
Vim cá só para partilhar a minha felicidade contigo, pequeno Ben.	5
- É um rapaz!	5
Senhoras, será que podem acalmar-se?	1
- Corpos sem cabeça.	3
- Monstros a devorar carne humana.	1, 3, 4, 6
Eu não me gabo de ser um psicologo brilhante.	1
Tudo o que digo é que talvez essa criança precise de ser amada.	1, 2, 8
Por favor, dêem-me outra hipótese.	3, 6
Só quero aprender e estudar.	2
Removido?	4
Pensas muito, cérebro de ervilha?	3
Eu não estou a ficar mais novo.	1, 2, 4
Procurei por sapatos daqueles em todo lado.	2, 5, 7
Flo, ser pai é partilhar.	1, 8
- Já falamos sobre isso!	1
Eu sei, mas temos tanto amor para dar.	5, 8
Porquê desperdiçar isso com animais parvos?	1
Todas essas mães tiveram de aceitar o que a natureza deu.	6
Mas os vizinhos saberão que nós adoptamos.	4, 7
O que irão dizer?	2
Ben e a Flo Healy vão a outra festa de anos com o seu novo filho!	2, 5, 7
Onde é que ela comprou a bolsa a condizer com os seus sapatos?	7
"Depois dirão: ""Vamos convidar a familia Healy para um jantar."""	1, 4
Ok, alunos.	2
Espero que tudo corra bem com a sua marcha.	5, 8
Caro Assassino do Laço, como está a prisão?	5
Há uma bela fotografia tua no jornal que vou juntar à minha colecção.	5
Ninguém nos compreende.	6
Ainda uso um laço para poder ser parecido contigo.	8
Eles devem estar doidos!	7
Ele ainda é mais maluco que eu.	4
Bem, bem!	1, 3
Ei, director!	2, 7
O que é que iria dizer?	2
Pus a pata na poça desta vez, mas sabem, gostei de vocês os dois.	3, 5, 8
Sou assim.	6
Gosto de ajudar pessoas de quem eu gosto.	2, 5
Querem um bebé engraçado.	2
Um que chore muito a meio da noite e que vos fará cair pelas escadas, no escuro para irem mudar as fraldas sujas.	3, 6
Fará o seu trabalho doméstico, comerá chocolates... tomará conta do menino e irá engordar aí uns vinte quilos.	3
Nada de fraldas?	7
Não acredito!	1, 7
Junior, ele adora gatos.	5
Ali vem ele.	2, 4
Olá, amiguinho.	5
A minha cor favorita é azul.	5
Ele é maravilhoso.	5
Adeus a todos!	5
Chegamos!	2
Isto não é excitante?	2, 5
Isto vai ser tão bom!	2
- Cheese doodles!	2
Porque é que me adoptaram?	2
Porque não tiveram um bebé?	1, 7
Com um bebé nunca se sabe o que vamos ter.	6
Oh, meu Deus.	4, 7
Eles são retardados.	1, 3
Vamos fazer-lhe uma surpresa.	5
Qual é essa grande surpresa pela qual me arrastaram para cá?	1, 2
Bem, pai... aqui tens uma pista.	1
Tinha a impressão que estavas mais gorda, mamã.	1, 7, 8
- Gorda	7
Florence não está grávida.	6
Seguiste o meu conselho e deste o esperma a quem sabe o que fazer com ele. Uma mãe de aluguer.	8
Não, pai. Nós adoptamos.	1, 6, 7
Pensei que ias ficar feliz.	7
Mães drogadas.	3
Ele é um belo menino.	5
É com orgulho que apresento o mais novo membro da familia Healy, Junior!	2, 5, 7
Sairam-lhe faíscas do nariz.	3
- O fedelho está a mentir.	1
Tens aqui uma má rés.	1, 6, 7
- Tomamos a nossa decisão.	2
Ok, mas é a última vez que ponho um pé nesta casa.	1, 5, 8
Livra-te desse miúdo!	1
Desculpe, eu é que estou a fazer o exame.	7
Como pode ver rosa.	1, 7
Director, se não parar de interromper terei que lhe pedir para sair.	1
Vejo nuvens fofinhas...	5
Não, não vês!	4
Tu vês assassinio!	1, 3, 4
Será que não entende?	1
Vamos regressar ao nosso exame.	1
O que vês nesse?	2
Isso é bonito da tua parte, Junior, mas essas são as gavetas da mãe.	3, 8
Vais levar algum tempo a habituares-te, não é?	2, 3, 4
Sabes, Junior, eu também estou com medo.	4
É a minha 1ª noite como pai.	2, 4, 5
- Vais aprender depressa.	8
Depois vais livrar-te de mim.	4
Eu quero ser um bom pai.	5
Quero ser um grande pai.	2
Estás pronto para ir acampar?	2
Não sejas desmancha prazer.	1, 3
Trá-lo!	1, 3
- Meu Deus!	7
Ele é um perfeito cavalheiro.	8
Ontem eles nem tinham um filho e agora tem um com sete anos.	7
Mas, mãe, ele veste-se como o homem que cremou o tio Leo.	3
Lucy faz seis anos esta semana. Mas acho que este ano não vamos ter nenhuns palhaços.	2, 8
Dou uma festa de anos no sábado.	2
Não vejo porque o meu filho não pode ter a sua própria mesada.	1
- Boa!	2, 5
Isto dá-te uma boa oportunidade para aprenderes a gerir o teu dinheiro.	2
Vamos ver se conseguimos achar o acampamento no. 32.	2
Não vão ver o pôr do sol daí.	1, 3
Não é nada demais.	8
- As salsichas etão quase prontas!	5
Entra aqui, vamos.	5, 8
- Mal posso esperar para ver a cara deles.	2
- Ok.	2
- Vamos contar histórias de fantasmas.	2
- Vamos assar marshmallows.	2
- Não sabes que isso é mau?	1, 3, 7
"- ""Vou contar""."	3
O que foi, miúdos?	7
Vejamos se ele têm cócegas.	2
Não consigo tirar da cabeça que Junior foi o responsável por aquilo do acampamento.	1, 6, 7
Pelo rabo acima!	1, 3
- Cretino.	1
Nada mais maravilhoso que crianças a brincar e ouvirmos o seu riso.	2, 5, 8
Tenho uns crachás para os miúdos e autocolantes para as biciletas.	1, 3, 5
Todos estes presentes são meus!	5
Ok, meninas e meninos. Para fora.	2, 5
É hora do espectáculo de magia.	2, 5
Porque eu o disse.	1
É dificil ser deixado de fora, não é?	6
O meu avô deu-me isto mesmo antes dele morrer.	6, 8
Guardei-a no meu bolso durante 30 anos.	4, 6, 8
- Sei que tomarás bem conta dela.	8
- Ben, mexe-te!	1, 2, 5
Não podes ir ao meu show de magia.	1, 3
Talvez tenha ido longe demais.	4, 5, 6
Deviamos livrar-nos do miúdo e comprar um gato novo!	1, 5
- Não estás a fazer sentido.	1, 3
Mostra-lhe quem manda!	2, 8
Não o voltarei a fazer. Prometo.	4, 8
Ele é o único que tem sido bom para mim.	8
Por favor não me bata, sr Healy.	4, 5
O dólar inteiro?	2, 7
O que é este tipo? Bonzinho ou quê	3
Primeiro quero agradecer a todos que me apoiam para prefeito.	5
Ok, é o teu grande momento.	2
Traz o taco, isso mesmo.	1, 5
Agora é uma boa oportunidade para aprenderes.	2, 4, 5
