	db_id	phrase	language id	opus_id	movie	filename	=
678	60045	Kick 'em in the balls every time they get to their knees.	1	406	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
679	26346	Do you celebrate tonight?	1	94	da/2015/4428728/6751189.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
680	24993	Jefe, wake up!	1	379	da/2015/4427980/6363824.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
681	44756	Has Mr. Sabich ever expressed to you... Any reservations about Harold Greer's abilities?	1	1424	en/1990/100404/6976104.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
682	44200	And you're gonna ask me questions.	1	662	en/1990/100404/6976104.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
683	38168	Helen, we have to go downstairs quickly!	1	500	en/1990/100258/4986942.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
684	62727	Your severed heads will mean nothing to the emperor	1	836	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
685	56355	We've got six minutes before the brain's useless.	1	830	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
686	51680	And now if... When we get a cab we can complete the plan and live out our lives with a modicum of dignity.	1	801	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
687	15727	Is it important?	1	646	da/1965/59309/234851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
688	11800	Now that I've shot my face off, I'll give you the chance to do the same.	1	339	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
689	52570	Would someone mind telling me what's going on?	1	289	en/1990/100469/6936851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
690	62697	Still a lot of soldiers around Better get inside	1	797	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
691	47395	Show him who's boss!	1	894	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
692	46124	That's good.	1	1497	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
693	528	When are you going?	1	365	en/1965/59037/5735869.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
694	36641	Warren, shall we continue to plan?	1	895	en/1990/100232/4438698.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
695	60539	Where are you, Dante?	1	956	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
696	40292	Oi!	1	23	en/1990/100280/6059762.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
697	54021	Uh... Yes? No offense, but I think	1	1938	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
698	25343	Have you talked to Nick?	1	364	da/2015/4428184/6416678.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
699	11482	Today you are full-fledged ensigns.	1	4	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
700	29198	Congress made a clear policy choice in enacting Section  of the Communications Decency Act, and the choice was to preserve free speech on the internet,	1	653	da/2017/6398054/7003618.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
701	19271	Because it's on his way. Bye girlfriend!	1	536	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
702	56783	I'm talking about a fantastic international extravaganza, to be held in Japan, called Lettin' It Go In Tokyo.	1	130	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
703	25195	Officers are en route.	1	209	da/2015/4428184/6416678.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
704	37648	I wish for you to have a heart.	1	756	en/1990/100240/5865478.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
705	45930	Just give me the stamp. I love you, Adam, Alex, Peter, Brian, whatever your name is.	1	1209	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
706	61495	Hey, buddy. Spare some change?	1	353	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
707	62875	Anyway, false hope is better than none	1	1017	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
708	34135	He said again that the more early I was going away better.	1	266	en/1990/100216/4306033.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
709	22867	I've come to take care of you and your brother.	1	586	da/2012/1831806/4750587.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
710	45064	That's a dream worth living for.	1	1870	en/1990/100404/6976104.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
711	58870	I'm a little tense about the exam tomorrow.	1	40	en/1990/100514/3930419.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
712	22812	Your services are no longer needed.	1	526	da/2012/1831806/4750587.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
713	55205	I wish I could spend more than two hours with you.	1	453	en/1990/100485/5439804.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
714	33468	We have to leave right away. Otherwise we're gonna miss batting practice. Let's go.	1	1116	en/1990/100212/6364506.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
715	54986	And if you don't like anyone, you just give me the sign and...out.	1	210	en/1990/100485/5439804.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
716	738	I'll win something.	1	766	en/1965/59037/5735869.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
717	8770	♪ Blow me down and pick me up ♪	1	223	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
718	214	Now they got  of that Englishman's goons, and more are coming!	1	1076	en/1965/59017/5730443.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
719	36104	Yes.	1	1459	en/1990/100224/4171489.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
720	32411	I'm trusting you to be discreet.	1	146	da/2017/6411842/6998001.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
721	53300	Never forget that Satan constantly surrounds us, With but one goal in mind...	1	224	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
722	8642	You do not deny, then, that such a monster could exist. Is that correct?	1	92	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
723	12521	Are you a fool or a mutineer?	1	1104	da/1954/46816/4447181.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
724	32566	Yeah, going public will not help you, or me.	1	308	da/2017/6411842/6998001.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
725	29070	Well, I do think it is difficult to let go, but believe me, the people we worked with were happy to have us let go.	1	479	da/2017/6398054/7003618.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
726	40107	So we know where to look.	1	683	en/1990/100263/7054028.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
727	33379	What do you say we all dance?	1	986	en/1990/100212/6364506.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
728	48084	Do not be afraid.	1	285	en/1990/100440/5203875.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
729	56445	Gentlemen?	1	933	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
730	56389	I think the city is saved.	1	871	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
731	31308	Well, I'm here to have a dialogue.	1	393	da/2017/6411836/6997991.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
732	39406	Come on!	1	1166	en/1990/100260/5855803.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
733	20733	He's so cute.	1	626	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
734	29575	The judges that are making these decisions are gonna be read about in history.	1	1102	da/2017/6398054/7003618.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
735	54169	Darling, you'll be just fine!	1	179	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
736	50867	You know what they say about black cops in the ghetto?	1	2078	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
737	10872	Harry. Remember how you used to say life wrote lousy scripts?	1	1150	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
738	51690	Was this clown such a bad guy?	1	814	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
739	30704	It changes your whole perspective.	1	1014	da/2017/6400614/6981474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
740	41089	We have to leave! Either on a plane to Brazil, or feet first!	1	1007	en/1990/100280/6059762.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
741	38191	Is he dead?	1	523	en/1990/100258/4986942.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
742	17671	Now, today...	1	554	da/1965/59358/185228.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
743	37677	They're coming to get you, Barbara.,	1	en/1990/100258/4986942.xml.gz		/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
744	9665	Hey, would you like a-a flabellina oculina?	1	1155	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
745	9429	Go ahead.	1	906	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
746	45304	Hang on. Here we go.	1	324	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
747	31267	She's using what she read in the paper to get attention or a little cash.	1	345	da/2017/6411836/6997991.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
748	43979	Dad, look who's here.	1	383	en/1990/100404/6976104.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
749	8821	Set compressors and prime!	1	276	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
750	17464	You should!	1	345	da/1965/59358/185228.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
751	19423	I was wondering if by any chance you guys were hiring.	1	698	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
752	8469	Round up everybody on a motorcycle.	1	708	da/1953/47677/6399261.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
753	57790	Don't change the station.	1	1156	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
754	53561	Mayii: His stomach was acting up like a schnauzer in heat. Would they believe him?	1	826	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
755	27185	That was all about to change.	1	259	da/2015/4432272/6826939.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
756	19306	Do you think it would be okay if maybe I spent the night, Tonight?	1	573	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
757	27275	Fire it up. And it usually results in casualties.	1	353	da/2015/4432272/6826939.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
758	213	We'll take them like the last time.	1	1075	en/1965/59017/5730443.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
759	62780	I hope that you will uphold justice	1	901	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
760	31686	The latter, I will be again, because I have managed to reduce a national election down to one state.	1	34	da/2017/6411838/6997997.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
761	45512	I took the liberty of ordering everything. I didn't know what you'd like.	1	619	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
762	16563	Annie, are you ready?	1	1507	da/1965/59309/234851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
763	39363	The whole place is gonna blow?	1	1123	en/1990/100260/5855803.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
764	58062	Hey, put it together for Santa!	1	1432	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
765	51538	I'm gonna get me one of these.	1	641	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
766	13467	So what happens now, eh?	1	381	da/1965/59170/3085625.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
767	31783	I understand this is a difficult decision but there are human lives at stake, and if help arrives,	1	141	da/2017/6411838/6997997.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
768	60431	Until last year, when he met a British publisher who spoke to his heart.	1	831	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
769	54446	Never!	1	545	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
770	9792	We sent the messages!	1	1288	da/1954/46672/3631734.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
771	10833	Clear everybody out!	1	1109	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
772	13579	Now why don't you drop that tree you're holding and let's grab a vine and swing a little, huh?	1	504	da/1965/59170/3085625.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
773	56226	We should set an example, Anne.	1	682	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
774	13888	We don't wanna miss her, boy, we wanna get there first.	1	850	da/1965/59170/3085625.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
775	575	Well, I guess that's it, then, huh?	1	448	en/1965/59037/5735869.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
776	62182	When I finish, then I'll escape and get it printed	1	147	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
777	25654	Nick, I'm not so sure about this.	1	690	da/2015/4428184/6416678.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
778	46848	I just want to learn my lessons and do my studies. So I can be smart and become a priest!	1	286	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
779	33679	I'll get chocolate chip. Coming up.	1	1403	en/1990/100212/6364506.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
780	13342	We've got gas, where do we go?	1	244	da/1965/59170/3085625.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
781	25406	We're playing with fire.	1	436	da/2015/4428184/6416678.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
782	36900	Back down! -All right, all right, all right.	1	1337	en/1990/100232/4438698.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
783	54204	I've got tons of exotic destinations, faraway places, custom designed for a romantic weekend getaway.	1	226	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
784	37212	A very mean hand.	1	283	en/1990/100240/5865478.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
785	62723	Please guide us	1	831	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
786	28672	But I can order with the best of 'em.	1	633	da/2017/6394858/6938437.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
787	59741	Smile.	1	75	en/1990/100530/5988200.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
788	22497	Check it out.	1	183	da/2012/1831806/4750587.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
789	35428	No, you're not kidding. Um...	1	427	en/1990/100224/4171489.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
790	41016	She'll talk about the Triad robbery, she'll name Case, then us.	1	916	en/1990/100280/6059762.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
791	62402	That'll stop him!	1	407	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
792	35731	Listen, I-I know you're gonna think this is real dumb of me, but, uh, I haven't been feeling very good lately, and, uh...	1	891	en/1990/100224/4171489.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
793	53710	 We have a tremendous audience here At global television studios,	1	1204	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
794	18979	Oh, this is such a nice blouse, it has a lot of cleavage And that ought to be very good for business.	1	229	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
795	57303	Home team.	1	662	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
796	28018	Be well, Ronnie.	1	677	da/2017/6387640/6866006.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
797	26723	I can not!	1	500	da/2015/4428728/6751189.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
798	42296	Don't feel bad.	1	1121	en/1990/100395/133488.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
799	56554	And they won't let you get away with this.	1	1056	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
800	54724	That's right! If anyone can get us out of this scrape, it's old Berno!	1	905	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
801	46310	For one thing, it'd get you off the streets.	1	1759	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
802	48251	I devour ... Every time I think of you.	1	472	en/1990/100440/5203875.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
803	9934	Could be.	1	79	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
804	38673	So maybe death isn't the end, Doc.	1	333	en/1990/100260/5855803.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
805	36451	Round everybody up, pat them down. Let's get EOD in here. You got it.	1	583	en/1990/100232/4438698.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
806	18988	Kiddo, I've got to move some cars,	1	238	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
807	32712	Let all that breathe partake	1	458	da/2017/6411842/6998001.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
808	23598	There was no way she would have showed up if she didn't think she was safe, especially with the child.	1	342	da/2015/4425218/6175845.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
809	24764	We are near.	1	116	da/2015/4427980/6363824.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
810	24339	When neither of them made the cut,	1	511	da/2015/4426784/6064376.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
811	57022	Will you do it for me?	1	373	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
812	40227	A quick drive and we'll call back.	1	812	en/1990/100263/7054028.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
813	20857	Let's keep it daddy, okay? What?	1	756	da/2012/1827578/5432150.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
814	61796	Not too bad.	1	798	en/1990/100602/7034324.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
815	57062	May we hear our next bid, please?	1	414	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
816	19718	Here's another mystery for you to solve:	1	56	da/2012/1826289/4509975.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
817	50807	So, come on, give me the gun.	1	1997	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
818	56059	I'm going to take this directly to Johnson.	1	495	en/1990/100502/4704610.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
819	62610	It's coming form up there.	1	685	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
820	62878	Your meal will be served presently	1	1020	en/1990/100625/4175940.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
821	37082	I have to see the Childlike Empress.	1	145	en/1990/100240/5865478.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
822	28663	I'll see you tomorrow.	1	624	da/2017/6394858/6938437.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
823	15211	The pilots are up early for squadron exercises.	1	118	da/1965/59309/234851.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
824	34095	There is so somewhat to do.	1	216	en/1990/100216/4306033.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
825	54601	Come on, boy.	1	753	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
826	11122	Do you approve?	1	1428	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
827	36668	Just a walk in the park.	1	936	en/1990/100232/4438698.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
828	52081	Listen, I'll pay his fare. - Fine.	1	1254	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
829	54568	Joanna'll hear!	1	702	en/1990/100477/6035222.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
830	53972	Father. I'm seeing a pattern here.	1	1819	en/1990/100475/6654473.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
831	51915	I can sit.	1	1062	en/1990/100449/7037913.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
832	21798	Yeah. I'm not really in any hurry.	1	511	da/2012/1829012/5046371.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
833	58774	Come on, Dad.	1	2155	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
834	57661	Ever since I put on gloves I've wanted to meet you.	1	1026	en/1990/100507/4049754.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
835	45623	He wants me to stay the whole week.	1	776	en/1990/100405/4706696.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
836	19427	Oh tots!	1	702	da/2012/1822302/5998267.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
837	8408	There he comes!	1	645	da/1953/47677/6399261.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
838	9993	Now, this is as good a time as any, Harry, to get our relationship straight once and for all.	1	144	da/1954/46754/4074775.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
839	29696	It's time for us all to stand up and be strong.	1	1264	da/2017/6398054/7003618.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
840	33340	It's Louie! Louie Vinchenzi from San Francisco.	1	925	en/1990/100212/6364506.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
841	47774	Look what I found!	1	1302	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
842	25244	Finally.	1	261	da/2015/4428184/6416678.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
843	29459	Getting there by : would be terrific.	1	968	da/2017/6398054/7003618.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
844	21412	So, how hot are my girlfriend's new jeans?	1	97	da/2012/1829012/5046371.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
845	50100	They're two nice Jewish boys from Cuba.	1	1167	en/1990/100442/5165018.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
846	32062	Fingers crossed.	1	438	da/2017/6411838/6997997.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
847	47657	He-e-e-ere's Daddy!	1	1181	en/1990/100419/3464474.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
848	24145	I said let's go.	1	308	da/2015/4426784/6064376.xml.gz	/content/drive/My Drive/Colab Notebooks/sentimentator/fixed_en_ant.txt	
